Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
337,Kylen Granson,IND,TE,26,17,6,0,0,0,0,0,0,0,,0,31,14,182,13.0,0,0,0,0,,,18.0,32.2,35.2,25.2,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,14.0,182.0,8.0,73.0,5.2,109.0,7.8,11.3,0.0,,1.0,3.2,2.0,37.3,,2024
345,Andrew Ogletree,IND,TE,26,17,6,0,0,0,0,0,0,0,,0,14,9,109,12.11,1,0,0,1,,,17.0,25.9,28.9,21.4,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,109.0,6.0,59.0,6.6,50.0,5.6,10.7,0.0,,1.0,7.1,1.0,82.1,,2024
346,Drew Sample,CIN,TE,28,17,15,0,0,0,0,0,1,-4,-4.0,0,22,20,109,5.45,1,1,0,1,,,17.0,36.5,39.5,26.5,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-4.0,0.0,-4.0,-4.0,0.0,0.0,0.0,,22.0,20.0,109.0,8.0,28.0,1.4,81.0,4.1,1.5,1.0,20.0,0.0,0.0,0.0,102.5,,2024
348,Erick All,CIN,TE,24,9,6,0,0,0,0,0,0,0,,0,22,20,158,7.9,0,0,0,0,,,16.0,35.8,38.8,25.8,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,20.0,158.0,8.0,71.0,3.6,87.0,4.4,3.4,1.0,20.0,1.0,4.5,0.0,96.6,,2024
350,Michael Mayer,LVR,TE,23,11,8,0,0,0,0,0,0,0,,0,32,21,156,7.43,0,0,0,0,,,16.0,36.6,39.6,26.1,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,21.0,156.0,8.0,95.0,4.5,61.0,2.9,6.2,2.0,10.5,2.0,6.3,0.0,77.1,,2024
351,Eric Saubert,SFO,TE,30,17,3,0,0,0,0,0,0,0,,0,14,11,97,8.82,1,1,0,1,,,16.0,26.7,26.7,21.2,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,97.0,5.0,62.0,5.6,35.0,3.2,5.2,0.0,,1.0,7.1,0.0,119.3,,2024
354,Lucas Krull,DEN,TE,26,13,2,0,0,0,0,0,0,0,,0,23,19,152,8.0,0,0,0,0,,,15.0,34.2,37.2,24.7,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,152.0,7.0,85.0,4.5,67.0,3.5,5.1,2.0,9.5,0.0,0.0,0.0,94.2,,2024
363,Daniel Bellinger,NYG,TE,24,17,8,0,0,0,0,0,0,0,,0,17,14,125,8.93,0,0,0,0,,,13.0,26.5,29.5,19.5,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.0,125.0,8.0,72.0,5.1,53.0,3.8,5.1,0.0,,0.0,0.0,0.0,97.3,,2024
378,Jeremy Ruckert,NYJ,TE,24,17,9,0,0,0,0,0,0,0,,0,28,18,105,5.83,0,0,0,0,,,11.0,28.5,31.5,19.5,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,18.0,105.0,6.0,21.0,1.2,84.0,4.7,3.4,0.0,,2.0,7.1,0.0,71.3,,2024
380,Blake Whiteheart,CLE,TE,24,11,2,0,0,0,0,0,0,0,,0,9,6,51,8.5,1,0,0,1,,,11.0,17.1,17.1,14.1,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,51.0,2.0,41.0,6.8,10.0,1.7,9.0,0.0,,0.0,0.0,1.0,78.7,,2024
381,Kenny Yeboah,NYJ,TE,26,9,1,0,0,0,0,0,0,0,,0,8,5,47,9.4,1,0,0,1,,,11.0,15.7,15.7,13.2,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,47.0,3.0,13.0,2.6,34.0,6.8,4.6,0.0,,2.0,25.0,0.0,118.2,,2024
382,Connor Heyward,PIT,TE,25,17,5,0,0,0,0,0,0,0,,0,8,6,40,6.67,1,0,0,1,,,10.0,16.0,16.0,13.0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,40.0,3.0,33.0,5.5,7.0,1.2,8.4,0.0,,2.0,25.0,0.0,125.0,,2024
383,Julian Hill,MIA,TE,24,16,11,0,0,0,0,0,0,0,,0,19,12,100,8.33,0,1,0,0,,,10.0,22.0,25.0,16.0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,12.0,100.0,5.0,42.0,3.5,58.0,4.8,6.3,3.0,4.0,2.0,10.5,0.0,76.6,,2024
385,Quintin Morris,BUF,TE,25,16,3,0,0,0,0,0,0,0,,0,8,5,36,7.2,1,0,0,1,,,10.0,14.6,14.6,12.1,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,36.0,3.0,14.0,2.8,22.0,4.4,9.3,0.0,,1.0,12.5,0.0,112.5,,2024
387,MyCole Pruitt,PIT,TE,32,12,5,0,0,0,0,0,0,0,,0,10,6,40,6.67,1,0,0,1,,,10.0,16.0,16.0,13.0,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,40.0,2.0,24.0,4.0,16.0,2.7,2.7,0.0,,0.0,0.0,1.0,62.5,,2024
391,Harrison Bryant,LVR,TE,26,13,3,0,0,0,0,0,0,0,,0,12,9,86,9.56,0,0,0,0,,,9.0,17.6,17.6,13.1,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,86.0,5.0,15.0,1.7,71.0,7.9,3.4,2.0,4.5,0.0,0.0,1.0,59.7,,2024
394,Devin Culp,TAM,TE,24,5,0,0,0,0,0,0,0,0,,0,6,5,88,17.6,0,0,0,0,,,9.0,13.8,13.8,11.3,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,88.0,4.0,57.0,11.4,31.0,6.2,12.2,0.0,,0.0,0.0,0.0,118.7,,2024
396,Chris Manhertz,NYG,TE,32,17,11,0,0,0,0,0,0,0,,0,4,3,30,10.0,1,0,0,1,,,9.0,12.0,12.0,10.5,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,30.0,2.0,11.0,3.7,19.0,6.3,3.8,0.0,,0.0,0.0,0.0,135.4,,2024
397,Ben Sinnott,WAS,TE,22,17,2,0,0,0,0,0,0,0,,0,5,5,28,5.6,1,0,0,1,,,9.0,13.8,13.8,11.3,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,28.0,2.0,9.0,1.8,19.0,3.8,1.8,0.0,,0.0,0.0,0.0,129.6,,2024
398,Brevyn Spann-Ford,DAL,TE,25,17,0,0,0,0,0,0,0,0,,0,14,9,88,9.78,0,0,0,0,,,9.0,17.8,17.8,13.3,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,88.0,6.0,35.0,3.9,53.0,5.9,5.9,0.0,,0.0,0.0,0.0,81.8,,2024
414,Luke Farrell,JAX,TE,27,17,8,0,0,0,0,0,0,0,,0,17,12,67,5.58,0,0,0,0,,,7.0,18.7,18.7,12.7,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,67.0,4.0,37.0,3.1,30.0,2.5,4.8,1.0,12.0,1.0,5.9,1.0,52.8,,2024
416,Hayden Hurst,LAC,TE,31,9,2,0,0,0,0,0,0,0,,0,13,8,73,9.13,0,0,0,0,,,7.0,15.3,15.3,11.3,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,73.0,2.0,53.0,6.6,20.0,2.5,4.8,0.0,,2.0,15.4,0.0,76.8,,2024
417,E.J. Jenkins,PHI,TE,26,8,0,0,0,0,0,0,0,0,,0,2,1,7,7.0,1,0,0,1,,,7.0,7.7,7.7,7.2,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,7.0,1.0,4.0,4.0,3.0,3.0,4.5,0.0,,0.0,0.0,0.0,97.9,,2024
425,John Bates,WAS,TE,27,17,6,0,0,0,0,0,0,0,,0,13,8,84,10.5,0,1,1,0,,,6.0,14.4,15.4,10.4,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,84.0,3.0,35.0,4.4,49.0,6.1,4.8,1.0,8.0,1.0,7.7,0.0,80.3,,2024
428,Hunter Long,LAR,TE,26,17,2,0,0,0,0,0,0,0,,0,9,7,60,8.57,0,0,0,0,,,6.0,13.0,13.0,9.5,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,60.0,2.0,30.0,4.3,30.0,4.3,3.4,0.0,,1.0,11.1,0.0,94.4,,2024
435,Pharaoh Brown,SEA,TE,30,15,7,0,0,0,0,0,0,0,,0,12,8,65,8.13,0,1,1,0,,,5.0,12.5,13.5,8.5,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,65.0,2.0,35.0,4.4,30.0,3.8,4.2,1.0,8.0,1.0,8.3,0.0,80.2,,2024
437,Peyton Hendershot,KAN,TE,25,7,1,0,0,0,0,0,0,0,,0,5,5,51,10.2,0,0,0,0,,,5.0,10.1,10.1,7.6,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,51.0,2.0,19.0,3.8,32.0,6.4,3.8,0.0,,0.0,0.0,0.0,109.2,,2024
439,Luke Musgrave,GNB,TE,24,7,3,0,0,0,0,0,0,0,,0,10,7,45,6.43,0,0,0,0,,,5.0,11.5,11.5,8.0,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,45.0,2.0,27.0,3.9,18.0,2.6,6.6,0.0,,0.0,0.0,1.0,39.6,,2024
441,Durham Smythe,MIA,TE,29,17,4,0,0,0,0,0,0,0,,0,17,9,53,5.89,0,0,0,0,,,5.0,14.3,14.3,9.8,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,53.0,1.0,37.0,4.1,16.0,1.8,5.5,0.0,,1.0,5.9,0.0,59.2,,2024
445,Charlie Woerner,ATL,TE,27,16,5,0,0,0,0,0,0,0,,0,12,7,46,6.57,0,0,0,0,,,5.0,11.6,11.6,8.1,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,46.0,3.0,25.0,3.6,21.0,3.0,2.9,0.0,,1.0,8.3,1.0,31.9,,2024
446,Davis Allen,LAR,TE,23,15,5,0,0,0,0,0,0,0,,0,13,6,39,6.5,0,0,0,0,,,4.0,9.9,9.9,6.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,39.0,2.0,18.0,3.0,21.0,3.5,3.8,0.0,,2.0,15.4,0.0,53.0,,2024
450,Gerald Everett,CHI,TE,30,17,4,0,0,0,0,0,0,0,,0,13,8,36,4.5,0,0,0,0,,,4.0,11.6,11.6,7.6,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,36.0,1.0,-5.0,-0.6,41.0,5.1,2.8,2.0,4.0,1.0,7.7,0.0,65.9,,2024
451,Tucker Fisk,LAC,TE,25,9,5,0,0,0,0,0,0,0,,0,8,7,39,5.57,0,0,0,0,,,4.0,10.9,10.9,7.4,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,39.0,1.0,18.0,2.6,21.0,3.0,2.5,0.0,,0.0,0.0,0.0,87.0,,2024
455,Tip Reiman,ARI,TE,23,17,9,0,0,0,0,0,0,0,,0,7,6,37,6.17,0,0,0,0,,,4.0,9.7,9.7,6.7,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,37.0,1.0,8.0,1.3,29.0,4.8,1.7,1.0,6.0,0.0,0.0,0.0,88.7,,2024
456,Ben Sims,GNB,TE,24,17,5,0,0,0,0,0,0,0,,0,5,4,42,10.5,0,0,0,0,,,4.0,8.2,8.2,6.2,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,42.0,1.0,26.0,6.5,16.0,4.0,8.0,0.0,,0.0,0.0,0.0,101.7,,2024
465,Greg Dulcich,2TM,TE,24,9,3,0,0,0,0,0,0,0,,0,12,5,28,5.6,0,0,0,0,,,3.0,7.8,7.8,5.3,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,28.0,0.0,13.0,2.6,15.0,3.0,5.9,0.0,,2.0,16.7,0.0,49.3,,2024
466,Cam Grandy,CIN,TE,24,8,6,0,0,0,0,0,0,0,,0,5,5,28,5.6,0,0,0,0,,,3.0,7.8,7.8,5.3,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,28.0,1.0,12.0,2.4,16.0,3.2,2.4,0.0,,0.0,0.0,0.0,90.0,,2024
472,Will Mallory,IND,TE,25,10,0,0,0,0,0,0,0,0,,0,8,4,29,7.25,0,0,0,0,,,3.0,6.9,6.9,4.9,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,29.0,1.0,25.0,6.3,4.0,1.0,8.6,1.0,4.0,0.0,0.0,1.0,19.3,,2024
476,Jaheim Bell,NWE,TE,23,15,0,0,0,0,0,0,0,0,,0,3,2,20,10.0,0,0,0,0,,,2.0,4.0,4.0,3.0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,20.0,1.0,15.0,7.5,5.0,2.5,7.7,0.0,,0.0,0.0,0.0,85.4,,2024
479,Tanner Conner,MIA,TE,26,8,1,0,0,0,0,0,0,0,,0,4,3,16,5.33,0,0,0,0,,,2.0,4.6,4.6,3.1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,16.0,1.0,11.0,3.7,5.0,1.7,11.5,0.0,,0.0,0.0,0.0,81.2,,2024
482,Dallin Holker,NOR,TE,24,12,2,0,0,0,0,0,0,0,,0,4,3,21,7.0,0,0,0,0,,,2.0,5.1,5.1,3.6,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,21.0,1.0,8.0,2.7,13.0,4.3,9.0,0.0,,0.0,0.0,0.0,86.5,,2024
492,Shane Zylstra,DET,TE,28,12,1,0,0,0,0,0,0,0,,0,1,1,22,22.0,0,0,0,0,,,2.0,3.2,3.2,2.7,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,22.0,1.0,9.0,9.0,13.0,13.0,9.0,0.0,,0.0,0.0,0.0,118.7,,2024
499,Zach Davidson,BUF,TE,26,2,0,0,0,0,0,0,0,0,,0,2,1,5,5.0,0,0,0,0,,,1.0,1.5,1.5,1.0,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,5.0,0.0,3.0,3.0,2.0,2.0,1.5,0.0,,0.0,0.0,0.0,56.2,,2024
500,Josiah Deguara,JAX,TE,27,15,0,0,0,0,0,0,0,0,,0,3,3,14,4.67,0,0,0,0,,,1.0,4.4,4.4,2.9,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,14.0,0.0,2.0,0.7,12.0,4.0,0.7,0.0,,0.0,0.0,0.0,86.1,,2024
502,Ross Dwelley,ATL,TE,29,17,0,0,0,0,0,0,0,0,,0,1,1,5,5.0,0,0,0,0,,,1.0,1.5,1.5,1.0,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,,0.0,0.0,0.0,87.5,,2024
503,Jody Fortson,KAN,TE,29,3,0,0,0,0,0,0,0,0,,0,3,1,5,5.0,0,0,0,0,,,1.0,1.5,1.5,1.0,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,1.3,0.0,,0.0,0.0,1.0,2.8,,2024
504,Feleipe Franks,CAR,TE,27,16,0,0,0,0,0,0,0,0,,0,3,1,12,12.0,0,0,0,0,,,1.0,2.2,2.2,1.7,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,12.0,1.0,12.0,12.0,0.0,0.0,16.3,0.0,,0.0,0.0,0.0,46.5,,2024
513,Brevin Jordan,HOU,TE,24,2,1,0,0,0,0,0,0,0,,0,3,2,7,3.5,0,0,0,0,,,1.0,2.7,2.7,1.7,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,7.0,1.0,4.0,2.0,3.0,1.5,0.3,0.0,,0.0,0.0,0.0,70.1,,2024
515,David Martin-Robinson,TEN,TE,25,5,2,0,0,0,0,0,0,0,,0,2,1,6,6.0,0,0,0,0,,,1.0,1.6,1.6,1.1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,,0.0,0.0,0.0,56.2,,2024
523,John Samuel Shenker,LVR,TE,26,8,0,0,0,0,0,0,0,0,,0,1,1,7,7.0,0,0,0,0,,,1.0,1.7,1.7,1.2,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,,2024
525,Jack Stoll,2TM,TE,26,11,2,0,0,0,0,0,0,0,,0,3,2,10,5.0,0,0,0,0,,,1.0,3.0,3.0,2.0,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,10.0,0.0,8.0,4.0,2.0,1.0,4.0,0.0,,0.0,0.0,0.0,71.5,,2024
526,Geoff Swaim,CLE,TE,31,8,2,0,0,0,0,0,0,0,,0,1,1,7,7.0,0,0,0,0,,,1.0,1.7,1.7,1.2,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,0.0,2.0,2.0,5.0,5.0,2.0,0.0,,0.0,0.0,0.0,95.8,,2024
528,Ian Thomas,CAR,TE,28,5,2,0,0,0,0,0,0,0,,0,6,3,7,2.33,0,0,0,0,,,1.0,3.7,3.7,2.2,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,7.0,1.0,1.0,0.3,6.0,2.0,4.2,0.0,,1.0,16.7,1.0,16.7,,2024
529,Eric Tomlinson,LAC,TE,32,9,1,0,0,0,0,0,0,0,,0,4,2,9,4.5,0,0,0,0,,,1.0,2.9,2.9,1.9,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,9.0,0.0,-3.0,-1.5,12.0,6.0,2.0,1.0,2.0,1.0,25.0,0.0,56.2,,2024
532,Jared Wiley,KAN,TE,24,7,2,0,0,0,0,0,0,0,,0,1,1,7,7.0,0,0,0,0,,,1.0,1.7,1.7,1.2,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,,2024
536,Brenden Bates,2TM,TE,25,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,-2.0,0.0,,0.0,0.0,0.0,39.6,,2024
537,Andrew Beck,2TM,TE,28,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,0.0,,10.5,0.0,,0.0,0.0,0.0,39.6,,2024
547,Baylor Cupp,KAN,TE,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,1.0,100.0,0.0,39.6,,2024
553,Princeton Fant,DAL,TE,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
554,Anthony Firkser,2TM,TE,29,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
556,John FitzPatrick,GNB,TE,24,9,0,0,0,0,0,0,0,0,,0,1,1,2,2.0,0,0,0,0,,,0.0,1.2,1.2,0.7,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,79.2,,2024
560,Parker Hesse,DET,TE,29,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
568,Nikola Kalinic,LAR,TE,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
572,Ko Kieft,TAM,TE,26,17,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
573,Zack Kuntz,NYJ,TE,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
574,Marcedes Lewis,CHI,TE,40,17,4,0,0,0,0,0,0,0,,0,2,1,2,2.0,0,0,0,0,,,0.0,1.2,1.2,0.7,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,,0.0,0.0,0.0,56.2,,2024
575,Tyler Mabry,SEA,TE,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
576,Jordan Matthews,CAR,TE,32,4,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,16.0,0.0,,0.0,0.0,0.0,39.6,,2024
577,Tanner McLachlan,CIN,TE,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
580,James Mitchell,DET,TE,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
585,Nick Muse,MIN,TE,26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
586,Thomas Odukoya,TEN,TE,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
591,Teagan Quitoriano,HOU,TE,24,7,4,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
