Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
237,Brock Wright,DET,TE,24,17,10,0,0,0,0,0,0,0,,0,24,18,216,12.0,4,0,0,4,,,46.0,63.6,66.6,54.6,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,18.0,216.0,13.0,51.0,2.8,165.0,9.2,3.0,0.0,,4.0,16.7,0.0,141.7,,2022
239,Daniel Bellinger,NYG,TE,22,12,11,0,0,0,0,0,1,2,2.0,1,35,30,268,8.93,2,1,1,3,1.0,,45.0,75.0,79.0,60.0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,,35.0,30.0,268.0,14.0,124.0,4.1,144.0,4.8,4.0,0.0,,1.0,2.9,0.0,117.6,,2022
243,Colby Parkinson,SEA,TE,23,17,2,0,0,0,0,0,0,0,,0,34,25,322,12.88,2,0,0,2,,,44.0,69.2,72.2,56.7,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,25.0,322.0,14.0,172.0,6.9,150.0,6.0,8.2,0.0,,0.0,0.0,0.0,122.4,,2022
251,Noah Gray,KAN,TE,23,17,8,0,0,0,0,0,1,1,1.0,1,34,28,299,10.68,1,0,0,2,,,42.0,70.0,73.0,56.0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,34.0,28.0,299.0,14.0,117.0,4.2,182.0,6.5,5.0,2.0,14.0,1.0,2.9,0.0,113.1,,2022
262,MyCole Pruitt,ATL,TE,30,13,4,0,0,0,0,0,0,0,,0,21,16,150,9.38,4,0,0,4,,,39.0,55.0,58.0,47.0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,16.0,150.0,10.0,75.0,4.7,75.0,4.7,5.3,0.0,,1.0,4.8,0.0,134.9,,2022
268,Logan Thomas,WAS,TE,31,14,13,0,0,0,0,0,0,0,,0,61,39,323,8.28,1,0,0,1,,,38.0,77.3,80.3,57.8,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,39.0,323.0,15.0,197.0,5.1,126.0,3.2,7.0,0.0,,1.0,1.6,2.0,69.2,,2022
271,Mo Alie-Cox,IND,TE,29,17,11,0,0,0,0,0,0,0,,0,28,19,189,9.95,3,1,1,3,,,35.0,53.9,57.9,44.4,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,19.0,189.0,9.0,90.0,4.7,99.0,5.2,5.4,2.0,9.5,1.0,3.6,0.0,122.5,,2022
275,C.J. Uzomah,NYJ,TE,29,15,13,0,0,0,0,0,0,0,,0,27,21,232,11.05,2,0,0,2,,,35.0,56.2,59.2,45.7,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,21.0,232.0,10.0,127.0,6.0,105.0,5.0,7.3,2.0,10.5,0.0,0.0,0.0,127.2,,2022
279,Trey McBride,ARI,TE,23,16,13,0,0,0,0,0,0,0,,0,39,29,265,9.14,1,1,0,1,,,33.0,61.5,64.5,47.0,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,29.0,265.0,12.0,148.0,5.1,117.0,4.0,6.1,0.0,,2.0,5.1,0.0,100.9,,2022
281,Tommy Tremble,CAR,TE,22,17,4,0,0,0,0,0,0,0,,0,32,19,174,9.16,3,1,1,3,,,33.0,52.4,56.4,42.9,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,19.0,174.0,9.0,112.0,5.9,62.0,3.3,7.7,0.0,,1.0,3.1,1.0,92.4,,2022
286,Harrison Bryant,CLE,TE,24,17,9,0,0,0,0,0,1,8,8.0,0,42,31,239,7.71,1,0,0,1,,,31.0,61.7,64.7,46.2,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,6.0,6.0,2.0,2.0,0.0,,42.0,31.0,239.0,12.0,126.0,4.1,113.0,3.6,5.7,1.0,31.0,5.0,11.9,0.0,95.2,,2022
289,Kylen Granson,IND,TE,24,13,4,0,0,0,0,0,1,0,0.0,0,40,31,302,9.74,0,1,0,0,,,30.0,61.2,64.2,45.7,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,31.0,302.0,17.0,178.0,5.7,124.0,4.0,6.5,0.0,,2.0,5.0,3.0,66.9,,2022
292,Irv Smith Jr.,MIN,TE,24,8,1,0,0,0,0,0,0,0,,0,36,25,182,7.28,2,1,0,2,,,30.0,55.2,58.2,42.7,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,25.0,182.0,9.0,88.0,3.5,94.0,3.8,4.6,0.0,,2.0,5.6,1.0,88.0,,2022
293,Shane Zylstra,DET,TE,26,13,2,0,0,0,0,0,0,0,,0,15,11,60,5.45,4,0,0,4,,,30.0,41.0,41.0,35.5,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11.0,60.0,6.0,47.0,4.3,13.0,1.2,5.2,0.0,,0.0,0.0,0.0,119.4,,2022
296,Jake Ferguson,DAL,TE,23,16,8,0,0,0,0,0,0,0,,0,22,19,174,9.16,2,0,0,2,,,29.0,48.4,51.4,38.9,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,19.0,174.0,8.0,50.0,2.6,124.0,6.5,3.5,2.0,9.5,0.0,0.0,0.0,129.9,,2022
297,Peyton Hendershot,DAL,TE,23,17,2,0,0,0,0,0,1,2,2.0,1,16,11,103,9.36,2,1,0,3,,,29.0,39.5,42.5,34.0,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,,16.0,11.0,103.0,8.0,56.0,5.1,47.0,4.3,6.8,0.0,,1.0,6.3,1.0,99.7,,2022
306,O.J. Howard,HOU,TE,28,13,10,0,0,0,0,0,0,0,,0,23,10,145,14.5,2,0,0,2,,,27.0,36.5,39.5,31.5,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,10.0,145.0,6.0,85.0,8.5,60.0,6.0,10.8,1.0,10.0,0.0,0.0,1.0,75.5,,2022
308,Josh Oliver,BAL,TE,25,17,9,0,0,0,0,0,0,0,,0,25,14,149,10.64,2,0,0,2,,,27.0,40.9,43.9,33.9,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,149.0,7.0,75.0,5.4,74.0,5.3,8.3,1.0,14.0,3.0,12.0,0.0,100.2,,2022
309,Adam Trautman,NOR,TE,25,15,12,0,0,0,0,0,0,0,,0,22,18,207,11.5,1,0,0,1,,,27.0,44.7,47.7,35.7,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,207.0,9.0,84.0,4.7,123.0,6.8,5.4,1.0,18.0,1.0,4.5,0.0,121.0,,2022
312,Jonnu Smith,NWE,TE,27,14,8,0,0,0,0,0,1,5,5.0,0,38,27,245,9.07,0,1,0,0,,,25.0,52.0,55.0,38.5,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,,38.0,27.0,245.0,9.0,45.0,1.7,200.0,7.4,3.1,9.0,3.0,2.0,5.3,1.0,77.2,,2022
313,Durham Smythe,MIA,TE,27,16,15,0,0,0,0,0,2,1,0.5,1,20,15,129,8.6,1,0,0,2,,,25.0,40.0,43.0,32.5,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,,20.0,15.0,129.0,7.0,82.0,5.5,47.0,3.1,4.0,0.0,,0.0,0.0,0.0,108.1,,2022
315,Connor Heyward,PIT,TE,23,17,0,0,0,0,0,0,2,27,13.5,0,17,12,151,12.58,1,0,0,1,,,24.0,35.8,38.8,29.8,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,2.0,24.0,12.0,3.0,1.5,0.0,,17.0,12.0,151.0,6.0,89.0,7.4,62.0,5.2,5.4,0.0,,0.0,0.0,1.0,93.0,,2022
320,Teagan Quitoriano,HOU,TE,22,9,6,0,0,0,0,0,0,0,,0,14,7,113,16.14,2,0,0,2,,,23.0,30.3,33.3,26.8,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,113.0,5.0,60.0,8.6,53.0,7.6,11.8,0.0,,1.0,7.1,1.0,87.2,,2022
328,Jody Fortson,KAN,TE,27,13,1,0,0,0,0,0,0,0,,0,13,9,108,12.0,2,1,1,2,,,21.0,29.8,33.8,25.3,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,108.0,6.0,68.0,7.6,40.0,4.4,6.8,0.0,,0.0,0.0,0.0,134.0,,2022
330,Marcedes Lewis,GNB,TE,38,17,17,0,0,0,0,0,0,0,,0,7,6,66,11.0,2,0,0,2,1.0,,21.0,26.6,26.6,23.6,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,66.0,5.0,52.0,8.7,14.0,2.3,8.3,0.0,,1.0,14.3,0.0,145.5,,2022
333,Eric Saubert,DEN,TE,28,17,6,0,0,0,0,0,0,0,,0,24,15,148,9.87,1,0,0,1,,,21.0,35.8,38.8,28.3,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,15.0,148.0,6.0,73.0,4.9,75.0,5.0,8.4,3.0,5.0,2.0,8.3,1.0,76.4,,2022
339,Johnny Mundt,MIN,TE,28,17,12,0,0,0,0,0,0,0,,0,21,19,140,7.37,1,0,0,1,,,20.0,39.0,42.0,29.5,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,19.0,140.0,9.0,23.0,1.2,117.0,6.2,1.4,2.0,9.5,2.0,9.5,0.0,110.3,,2022
341,Ian Thomas,CAR,TE,26,17,17,0,0,0,0,0,0,0,,0,30,21,197,9.38,0,0,0,0,,,20.0,40.7,43.7,30.2,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,21.0,197.0,8.0,15.0,0.7,182.0,8.7,2.3,2.0,10.5,3.0,10.0,0.0,87.8,,2022
