Player,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,Year,SelectedToProBowl,FirstTeamAllPro,Team_3TM,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
Carson Wentz,QB,32,3,1,12.0,19.0,118.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,5.0,4.7,4.7,4.7,,65,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taylor Heinicke,QB,31,4,0,3.0,5.0,28.0,0.0,0.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,3.0,3.1,3.1,3.1,,66,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hendon Hooker,QB,26,3,0,6.0,9.0,62.0,0.0,0.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,3.0,2.7,2.7,2.7,,67,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kyle Allen,QB,28,1,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1.0,0.8,0.8,0.8,,71,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Josh Johnson,QB,38,6,0,2.0,3.0,17.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1.0,0.8,0.8,0.8,,70,,2024,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nick Mullens,QB,29,4,0,2.0,2.0,38.0,0.0,0.0,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1.0,1.3,1.3,1.3,,68,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Chris Oladokun,QB,27,1,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,,,1.0,0.5,0.5,0.5,,72,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jarrett Stidham,QB,28,3,0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1.0,0.5,0.5,0.5,,73,,2024,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mike White,QB,29,1,0,3.0,11.0,28.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,1.0,1.1,1.1,1.1,,69,,2024,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tyson Bagent,QB,24,4,0,2.0,2.0,11.0,0.0,0.0,6.0,-7.0,-1.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,-0.3,-0.3,-0.3,,77,,2024,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jake Browning,QB,28,3,0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,-0.2,-0.2,-0.2,,76,,2024,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeff Driskel,QB,31,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,,74,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Kyle Trask,QB,26,4,0,1.0,1.0,5.0,0.0,0.0,5.0,-4.0,-0.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,-0.2,-0.2,-0.2,,75,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sam Howell,QB,24,2,0,5.0,14.0,24.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,-1.0,-0.8,0.2,0.2,,78,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Clayton Tune,QB,25,6,0,2.0,2.0,8.0,0.0,0.0,7.0,-4.0,-0.57,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,-2.0,-2.1,-1.1,-2.1,,79,,2024,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
