Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
509,Troy Hairston,HOU,FB,24,16,5,0,0,0,0,0,0,0,,0,8,5,19,3.8,0,0,0,0,,,2.0,6.9,6.9,4.4,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,19.0,0.0,9.0,1.8,10.0,2.0,1.0,0.0,,0.0,0.0,0.0,66.7,,2022
519,Adam Prentice,NOR,FB,25,11,2,0,0,0,0,0,4,9,2.25,0,3,3,9,3.0,0,1,0,0,,,2.0,4.8,4.8,3.3,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,3.0,3.0,0.8,6.0,1.5,0.0,,3.0,3.0,9.0,1.0,-9.0,-3.0,18.0,6.0,-3.0,0.0,,0.0,0.0,0.0,79.2,,2022
534,Jason Cabinda,DET,FB,26,8,2,0,0,0,0,0,1,4,4.0,0,4,1,5,5.0,0,0,0,0,,,1.0,1.9,1.9,1.4,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,,4.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,3.3,0.0,,2.0,50.0,0.0,39.6,,2022
541,Jakob Johnson,LVR,FB,28,17,9,0,0,0,0,0,0,0,,0,6,5,10,2.0,0,0,0,0,,,1.0,6.0,6.0,3.5,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,10.0,0.0,3.0,0.6,7.0,1.4,1.2,1.0,5.0,0.0,0.0,0.0,79.2,,2022
549,Keith Smith,ATL,FB,30,17,6,0,0,0,0,0,1,2,2.0,0,2,1,8,8.0,0,0,0,0,,,1.0,2.0,2.0,1.5,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,,2.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,,0.0,0.0,0.0,60.4,,2022
560,Nick Bellore,SEA,FB,33,16,0,0,0,0,0,0,1,3,3.0,0,0,0,0,,0,0,0,0,,,0.0,0.3,0.3,0.3,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,2022
564,Khari Blasingame,CHI,FB,26,16,6,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,-4.0,0.0,,0.0,0.0,0.0,39.6,,2022
571,Tory Carter,TEN,FB,23,9,3,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
627,Jake Tonges,CHI,FB,23,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,13.0,0.0,,0.0,0.0,0.0,39.6,,2022
2,Josh Jacobs,LVR,RB,24,17,17,0,0,0,0,0,340,1653,4.86,12,64,53,400,7.55,0,3,1,12,,,275.0,328.3,335.3,301.8,127.0,1,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,1653.0,93.0,832.0,2.4,821.0,2.4,31.0,11.0,64.0,53.0,400.0,16.0,26.0,0.5,374.0,7.1,0.5,2.0,26.5,4.0,6.3,0.0,92.7,"PB,AP-1,AP OPoY-5",2022
3,Christian McCaffrey,2TM,RB,26,17,16,1,1,34,1,0,244,1139,4.67,8,108,85,741,8.72,5,1,0,13,,,271.0,356.4,362.4,313.9,123.0,2,3.0,,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,10.0,0.0,0.0,4.0,10.0,0.0,0.0,244.0,1139.0,59.0,683.0,2.8,456.0,1.9,10.0,24.4,108.0,85.0,741.0,36.0,46.0,0.5,695.0,8.2,1.2,8.0,10.6,6.0,5.6,1.0,106.8,"PB,AP OPoY-7,AP CPoY-2",2022
4,Derrick Henry,TEN,RB,28,16,16,2,2,4,1,0,349,1538,4.41,13,41,33,398,12.06,0,6,3,13,,,270.0,302.8,311.8,286.3,122.0,3,4.0,,1.0,2.0,2.0,3.0,1.5,3.0,1.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.4,2.0,0.0,0.0,0.0,0.0,0.0,,11.0,43.0,1.0,3.0,10.0,40.0,0.0,0.0,349.0,1538.0,65.0,739.0,2.1,799.0,2.3,35.0,10.0,41.0,33.0,398.0,11.0,12.0,0.4,386.0,11.7,0.1,2.0,16.5,5.0,12.2,0.0,107.1,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9",2022
6,Austin Ekeler,LAC,RB,27,17,17,0,0,0,0,0,204,915,4.49,13,127,107,722,6.75,5,5,3,18,,,266.0,372.7,381.7,319.2,118.0,4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,915.0,46.0,529.0,2.6,386.0,1.9,5.0,40.8,127.0,107.0,722.0,36.0,-121.0,-1.1,843.0,7.9,-0.8,11.0,9.7,9.0,7.1,0.0,103.5,AP OPoY-9,2022
10,Nick Chubb,CLE,RB,27,17,17,0,0,0,0,0,302,1525,5.05,12,37,27,239,8.85,1,1,1,13,1.0,,254.0,281.4,288.4,267.9,107.0,5,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,1525.0,69.0,830.0,2.7,695.0,2.3,28.0,10.8,37.0,27.0,239.0,12.0,-20.0,-0.7,259.0,9.6,0.0,3.0,9.0,4.0,10.8,0.0,98.8,"PB,AP-2",2022
15,Saquon Barkley,NYG,RB,25,16,16,0,0,0,0,0,295,1312,4.45,10,76,57,338,5.93,0,1,0,10,1.0,,227.0,284.0,290.0,255.5,82.0,6,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,1312.0,62.0,749.0,2.5,563.0,1.9,12.0,24.6,76.0,57.0,338.0,10.0,-96.0,-1.7,434.0,7.6,-0.2,3.0,19.0,6.0,7.9,1.0,77.6,"PB,AP CPoY-3",2022
18,Jamaal Williams,DET,RB,27,17,9,0,0,0,0,0,262,1066,4.07,17,16,12,73,6.08,0,3,2,17,1.0,,214.0,225.9,230.9,219.9,69.0,7,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,1066.0,65.0,626.0,2.4,440.0,1.7,13.0,20.2,16.0,12.0,73.0,4.0,8.0,0.7,65.0,5.4,1.8,2.0,6.0,3.0,18.8,0.0,83.6,,2022
20,Tony Pollard,DAL,RB,25,16,4,0,0,0,0,0,193,1007,5.22,9,55,39,371,9.51,3,0,0,12,,,210.0,248.8,254.8,229.3,65.0,8,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,1007.0,46.0,504.0,2.6,503.0,2.6,11.0,17.5,55.0,39.0,371.0,18.0,24.0,0.6,347.0,8.9,1.4,2.0,19.5,3.0,5.5,0.0,107.5,PB,2022
21,Dalvin Cook,MIN,RB,27,17,17,0,0,0,0,0,264,1173,4.44,8,56,39,295,7.56,2,4,4,10,,,199.0,237.8,247.8,218.3,55.0,9,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,1173.0,50.0,692.0,2.6,481.0,1.8,12.0,22.0,56.0,39.0,295.0,16.0,-36.0,-0.9,331.0,8.5,-0.5,4.0,9.8,5.0,8.9,0.0,94.0,PB,2022
22,Miles Sanders,PHI,RB,25,17,15,0,0,0,0,0,259,1269,4.9,11,26,20,78,3.9,0,2,2,11,,,197.0,216.7,221.7,206.7,53.0,10,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,1269.0,62.0,837.0,3.2,432.0,1.7,13.0,19.9,26.0,20.0,78.0,2.0,-19.0,-1.0,97.0,4.9,0.9,2.0,10.0,2.0,7.7,0.0,78.7,PB,2022
26,Aaron Jones,GNB,RB,28,17,17,0,0,0,0,0,213,1121,5.26,2,72,59,395,6.69,5,5,3,7,1.0,,190.0,248.6,257.6,219.1,46.0,11,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,1121.0,54.0,645.0,3.0,476.0,2.2,13.0,16.4,72.0,59.0,395.0,19.0,-52.0,-0.9,447.0,7.6,0.2,1.0,59.0,6.0,8.3,0.0,112.7,,2022
31,Najee Harris,PIT,RB,24,17,17,1,1,4,0,0,272,1034,3.8,7,53,41,229,5.59,3,3,2,10,,,182.0,223.5,231.5,203.0,40.0,12,31.0,,,1.0,1.0,-4.0,-4.0,-4.0,-4.0,-4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,32.0,0.0,0.0,8.0,32.0,0.0,0.0,272.0,1034.0,45.0,577.0,2.1,457.0,1.7,21.0,13.0,53.0,41.0,229.0,16.0,18.0,0.4,211.0,5.1,1.7,4.0,10.3,3.0,5.7,0.0,103.4,,2022
33,Rhamondre Stevenson,NWE,RB,24,17,7,0,0,0,0,0,210,1040,4.95,5,88,69,421,6.1,1,4,1,6,,,180.0,249.1,256.1,214.6,37.0,13,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,1040.0,49.0,601.0,2.9,439.0,2.1,24.0,8.8,88.0,69.0,421.0,13.0,-53.0,-0.8,474.0,6.9,0.0,11.0,6.3,7.0,8.0,0.0,90.4,,2022
34,Joe Mixon,CIN,RB,26,14,14,0,0,0,0,0,210,814,3.88,7,75,60,441,7.35,2,0,0,9,,,180.0,239.5,245.5,209.5,37.0,14,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,814.0,47.0,505.0,2.4,309.0,1.5,8.0,26.3,75.0,60.0,441.0,17.0,-27.0,-0.5,468.0,7.8,-0.2,6.0,10.0,3.0,4.0,0.0,100.1,,2022
37,Kenneth Walker III,SEA,RB,22,15,11,0,0,0,0,0,228,1050,4.61,9,35,27,165,6.11,0,0,0,9,,,176.0,202.5,208.5,189.0,33.0,15,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,1050.0,51.0,623.0,2.7,427.0,1.9,12.0,19.0,35.0,27.0,165.0,6.0,-56.0,-2.1,221.0,8.2,-2.1,3.0,9.0,2.0,5.7,1.0,74.1,AP ORoY-2,2022
43,Travis Etienne,JAX,RB,23,17,12,0,0,0,0,0,220,1125,5.11,5,45,35,316,9.03,0,5,3,5,1.0,,170.0,205.1,214.1,187.6,28.0,16,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,1125.0,52.0,738.0,3.4,387.0,1.8,14.0,15.7,45.0,35.0,316.0,16.0,-36.0,-1.0,352.0,10.1,0.3,0.0,,3.0,6.7,0.0,95.9,,2022
44,Ezekiel Elliott,DAL,RB,27,15,14,0,0,0,0,0,231,876,3.79,12,23,17,92,5.41,0,0,0,12,,,169.0,185.8,188.8,177.3,27.0,17,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,876.0,52.0,520.0,2.3,356.0,1.5,9.0,25.7,23.0,17.0,92.0,4.0,4.0,0.2,88.0,5.2,0.0,1.0,17.0,2.0,8.7,0.0,80.3,,2022
54,Alvin Kamara,NOR,RB,27,15,13,0,0,0,0,0,223,897,4.02,2,77,57,490,8.6,2,4,4,4,,,155.0,211.7,221.7,183.2,14.0,18,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,897.0,40.0,450.0,2.0,447.0,2.0,7.0,31.9,77.0,57.0,490.0,17.0,25.0,0.4,465.0,8.2,0.9,4.0,14.3,5.0,6.5,0.0,98.9,,2022
55,James Conner,ARI,RB,27,13,13,0,0,0,0,0,183,782,4.27,7,58,46,300,6.52,1,3,1,8,,,154.0,200.2,207.2,177.2,13.0,19,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,782.0,48.0,444.0,2.4,338.0,1.8,5.0,36.6,58.0,46.0,300.0,13.0,-76.0,-1.7,376.0,8.2,-0.8,6.0,7.7,7.0,12.1,1.0,86.8,,2022
56,Leonard Fournette,TAM,RB,27,16,9,0,1,0,0,1,189,668,3.53,3,83,73,523,7.16,3,0,0,6,,,153.0,226.1,233.1,190.6,12.0,20,56.0,,,0.0,1.0,16.0,16.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,40.0,0.0,0.0,10.0,40.0,0.0,0.0,189.0,668.0,39.0,382.0,2.0,286.0,1.5,4.0,47.3,83.0,73.0,523.0,26.0,-40.0,-0.5,563.0,7.7,-0.6,13.0,5.6,4.0,4.8,0.0,105.0,,2022
66,David Montgomery,CHI,RB,25,16,16,0,0,0,0,0,201,801,3.99,5,40,34,316,9.29,1,2,2,6,,,144.0,177.7,185.7,160.7,3.0,21,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,801.0,41.0,405.0,2.0,396.0,2.0,20.0,10.1,40.0,34.0,316.0,10.0,33.0,1.0,283.0,8.3,1.3,6.0,5.7,1.0,2.5,1.0,97.5,,2022
67,D'Andre Swift,DET,RB,23,14,8,0,0,0,0,0,99,542,5.47,5,70,48,389,8.1,3,1,0,8,1.0,,143.0,191.1,197.1,167.1,3.0,23,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,542.0,21.0,369.0,3.7,173.0,1.7,5.0,19.8,70.0,48.0,389.0,17.0,-51.0,-1.1,440.0,9.2,0.5,3.0,16.0,3.0,4.3,0.0,96.7,,2022
68,Tyler Allgeier,ATL,RB,22,16,7,0,0,0,0,0,210,1035,4.93,3,17,16,139,8.69,1,0,0,4,1.0,,143.0,159.4,165.4,151.4,3.0,22,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,1035.0,53.0,609.0,2.9,426.0,2.0,5.0,42.0,17.0,16.0,139.0,8.0,-25.0,-1.6,164.0,10.3,-1.6,1.0,16.0,0.0,0.0,0.0,120.3,AP ORoY-5,2022
90,AJ Dillon,GNB,RB,24,17,3,0,0,0,0,0,186,770,4.14,7,43,28,206,7.36,0,1,0,7,,,140.0,167.6,173.6,153.6,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,770.0,47.0,453.0,2.4,317.0,1.7,6.0,31.0,43.0,28.0,206.0,9.0,9.0,0.3,197.0,7.0,0.5,3.0,9.3,7.0,16.3,0.0,76.3,,2022
91,Jerick McKinnon,KAN,RB,30,17,0,0,0,0,0,0,72,291,4.04,1,71,56,512,9.14,9,1,1,10,1.0,,140.0,196.3,203.3,168.3,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,291.0,12.0,180.0,2.5,111.0,1.5,6.0,12.0,71.0,56.0,512.0,28.0,-29.0,-0.5,541.0,9.7,0.7,4.0,14.0,4.0,5.6,1.0,130.4,AP CPoY-12,2022
92,Devin Singletary,BUF,RB,25,16,16,0,0,0,0,0,177,819,4.63,5,52,38,280,7.37,1,3,3,6,,,140.0,177.9,186.9,158.9,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,819.0,43.0,546.0,3.1,273.0,1.5,9.0,19.7,52.0,38.0,280.0,15.0,23.0,0.6,257.0,6.8,0.2,2.0,19.0,6.0,11.5,0.0,91.8,,2022
93,Raheem Mostert,MIA,RB,30,16,14,0,0,0,0,0,181,891,4.92,3,42,31,202,6.52,2,1,1,5,,,137.0,168.3,175.3,152.8,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,891.0,44.0,512.0,2.8,379.0,2.1,16.0,11.3,42.0,31.0,202.0,11.0,23.0,0.7,179.0,5.8,1.1,8.0,3.9,2.0,4.8,1.0,89.6,,2022
94,Jeff Wilson,2TM,RB,27,16,7,0,0,0,0,0,176,860,4.89,5,37,22,185,8.41,1,3,2,6,,,137.0,158.5,166.5,147.5,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,860.0,43.0,582.0,3.3,278.0,1.6,9.0,19.6,37.0,22.0,185.0,7.0,49.0,2.2,136.0,6.2,2.6,0.0,,3.0,8.1,1.0,70.2,,2022
95,Dameon Pierce,HOU,RB,22,13,13,0,0,0,0,0,220,939,4.27,4,39,30,165,5.5,1,4,2,5,,,136.0,166.4,174.4,151.4,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,939.0,54.0,433.0,2.0,506.0,2.3,27.0,8.1,39.0,30.0,165.0,7.0,-32.0,-1.1,197.0,6.6,-0.3,8.0,3.8,3.0,7.7,1.0,81.7,AP ORoY-9,2022
96,Cordarrelle Patterson,ATL,RB,31,13,11,0,0,0,0,0,144,695,4.83,8,31,21,122,5.81,0,1,1,9,,,134.0,154.7,161.7,144.2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,695.0,39.0,414.0,2.9,281.0,2.0,4.0,36.0,31.0,21.0,122.0,6.0,6.0,0.3,116.0,5.5,2.5,0.0,,1.0,3.2,2.0,48.1,,2022
97,Cam Akers,LAR,RB,23,15,9,0,0,0,0,0,188,786,4.18,7,18,13,117,9.0,0,2,2,7,,,128.0,141.3,149.3,134.8,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,786.0,39.0,379.0,2.0,407.0,2.2,13.0,14.5,18.0,13.0,117.0,8.0,-19.0,-1.5,136.0,10.5,1.9,4.0,3.3,0.0,0.0,0.0,89.4,,2022
98,Latavius Murray,2TM,RB,32,13,7,0,0,0,0,0,171,760,4.44,6,35,27,132,4.89,0,1,0,6,1.0,,127.0,154.2,160.2,140.7,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,760.0,44.0,478.0,2.8,282.0,1.6,5.0,34.2,35.0,27.0,132.0,4.0,-56.0,-2.1,188.0,7.0,-1.8,0.0,,0.0,0.0,0.0,82.1,,2022
99,D'Onta Foreman,CAR,RB,26,17,9,0,0,0,0,0,203,914,4.5,5,9,5,26,5.2,0,1,0,5,1.0,,126.0,131.0,134.0,128.5,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,914.0,45.0,505.0,2.5,409.0,2.0,10.0,20.3,9.0,5.0,26.0,1.0,-1.0,-0.2,27.0,5.4,-0.3,2.0,2.5,0.0,0.0,1.0,21.3,,2022
100,Isiah Pacheco,KAN,RB,23,17,11,0,0,0,0,0,170,830,4.88,5,14,13,130,10.0,0,4,2,5,,,122.0,135.0,143.0,128.5,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,830.0,37.0,537.0,3.2,293.0,1.7,4.0,42.5,14.0,13.0,130.0,7.0,-27.0,-2.1,157.0,12.1,-0.6,1.0,13.0,0.0,0.0,0.0,105.4,AP ORoY-10,2022
102,Antonio Gibson,WAS,RB,24,15,6,0,0,0,0,0,149,546,3.66,3,58,46,353,7.67,2,1,0,5,,,120.0,165.9,171.9,142.9,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,546.0,32.0,326.0,2.2,220.0,1.5,5.0,29.8,58.0,46.0,353.0,18.0,56.0,1.2,297.0,6.5,1.2,5.0,9.2,3.0,5.2,1.0,96.3,,2022
