Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
117,Jordan Mason,SFO,RB,25,12,6,0,0,0,0,0,153,789,5.16,3,14,11,91,8.27,0,3,1,3,,,104.0,115.0,119.0,109.5,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,789.0,37.0,441.0,2.9,348.0,2.3,13.0,11.8,14.0,11.0,91.0,5.0,32.0,2.9,59.0,5.4,3.7,1.0,11.0,0.0,0.0,0.0,93.7,,2024
121,Alexander Mattison,LVR,RB,26,14,7,0,0,0,0,0,132,420,3.18,4,48,36,294,8.17,1,1,1,5,1.0,,101.0,137.4,144.4,119.4,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,420.0,25.0,209.0,1.6,211.0,1.6,7.0,18.9,48.0,36.0,294.0,13.0,-20.0,-0.6,314.0,8.7,-0.1,6.0,6.0,2.0,4.2,2.0,79.7,,2024
122,Ray Davis,BUF,RB,25,17,0,0,0,0,0,0,113,442,3.91,3,19,17,189,11.12,3,0,0,6,,,99.0,116.1,122.1,107.6,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,442.0,25.0,217.0,1.9,225.0,2.0,6.0,18.8,19.0,17.0,189.0,8.0,25.0,1.5,164.0,9.6,0.8,0.0,,0.0,0.0,0.0,147.7,,2024
125,Austin Ekeler,WAS,RB,29,12,6,0,0,0,0,0,77,367,4.77,4,41,35,366,10.46,0,3,0,4,,,97.0,132.3,138.3,114.8,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,367.0,19.0,231.0,3.0,136.0,1.8,3.0,25.7,41.0,35.0,366.0,14.0,-58.0,-1.7,424.0,12.1,-1.4,4.0,8.8,2.0,4.9,0.0,103.9,AP-2,2024
126,Jerome Ford,CLE,RB,25,14,6,0,0,0,0,0,104,565,5.43,3,43,37,225,6.08,0,0,0,3,,,97.0,134.0,140.0,115.5,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,565.0,25.0,345.0,3.3,220.0,2.1,5.0,20.8,43.0,37.0,225.0,10.0,-69.0,-1.9,294.0,7.9,-0.3,7.0,5.3,1.0,2.3,0.0,88.5,,2024
131,Tyler Allgeier,ATL,RB,24,17,0,0,0,0,0,0,137,644,4.7,3,13,13,88,6.77,0,0,0,3,1.0,,93.0,106.2,109.2,99.7,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,644.0,43.0,288.0,2.1,356.0,2.6,7.0,19.6,13.0,13.0,88.0,2.0,-5.0,-0.4,93.0,7.2,-0.4,2.0,6.5,0.0,0.0,0.0,94.9,,2024
136,Travis Etienne,JAX,RB,25,15,15,0,0,0,0,0,150,558,3.72,2,52,39,254,6.51,0,1,1,2,,,91.0,130.2,137.2,110.7,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,558.0,31.0,283.0,1.9,275.0,1.8,3.0,50.0,52.0,39.0,254.0,13.0,-42.0,-1.1,296.0,7.6,0.2,4.0,9.8,2.0,3.8,1.0,76.9,,2024
145,Jaylen Warren,PIT,RB,26,15,0,0,0,0,0,0,120,511,4.26,1,47,38,310,8.16,0,2,1,1,,,86.0,124.1,131.1,105.1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,511.0,28.0,279.0,2.3,232.0,1.9,10.0,12.0,47.0,38.0,310.0,16.0,-5.0,-0.1,315.0,8.3,-0.1,5.0,7.6,1.0,2.1,0.0,94.1,,2024
146,Ameer Abdullah,LVR,RB,31,16,3,0,0,0,0,0,66,311,4.71,2,47,40,261,6.53,3,2,1,5,,,85.0,125.2,132.2,105.2,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,311.0,14.0,183.0,2.8,128.0,1.9,5.0,13.2,47.0,40.0,261.0,16.0,9.0,0.2,252.0,6.3,0.7,2.0,20.0,0.0,0.0,0.0,111.1,,2024
147,Justice Hill,BAL,RB,27,15,0,0,0,0,0,0,47,228,4.85,1,51,42,383,9.12,3,0,0,4,,,85.0,127.1,133.1,106.1,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,228.0,14.0,90.0,1.9,138.0,2.9,6.0,7.8,51.0,42.0,383.0,17.0,-55.0,-1.3,438.0,10.4,-0.5,5.0,8.4,2.0,3.9,1.0,109.4,,2024
149,Emanuel Wilson,GNB,RB,25,17,0,0,0,0,0,0,103,502,4.87,4,14,11,48,4.36,1,0,0,5,,,85.0,96.0,99.0,90.5,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,502.0,27.0,260.0,2.5,242.0,2.3,9.0,11.4,14.0,11.0,48.0,3.0,-51.0,-4.6,99.0,9.0,-4.5,1.0,11.0,0.0,0.0,0.0,104.8,,2024
152,Tyjae Spears,TEN,RB,23,12,1,0,0,0,0,0,84,312,3.71,4,35,30,224,7.47,1,1,0,5,,,84.0,113.6,119.6,98.6,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,312.0,19.0,128.0,1.5,184.0,2.2,13.0,6.5,35.0,30.0,224.0,9.0,-31.0,-1.0,255.0,8.5,-1.2,4.0,7.5,1.0,2.9,0.0,102.9,,2024
159,Antonio Gibson,NWE,RB,26,17,3,0,0,0,0,0,120,538,4.48,1,29,23,206,8.96,0,2,0,1,,,80.0,103.4,109.4,91.9,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,538.0,24.0,215.0,1.8,323.0,2.7,12.0,10.0,29.0,23.0,206.0,11.0,-7.0,-0.3,213.0,9.3,1.8,3.0,7.7,1.0,3.4,2.0,67.5,,2024
161,Cam Akers,2TM,RB,25,17,2,0,0,0,0,0,104,444,4.27,2,18,14,68,4.86,3,1,1,5,,,79.0,93.2,97.2,86.2,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,444.0,21.0,226.0,2.2,218.0,2.1,7.0,14.9,18.0,14.0,68.0,4.0,-15.0,-1.1,83.0,5.9,-1.5,0.0,,0.0,0.0,0.0,122.0,AP CPoY-19,2024
164,Isaac Guerendo,SFO,RB,24,16,3,0,0,0,0,0,84,420,5.0,4,16,15,152,10.13,0,3,1,4,,,79.0,94.2,101.2,86.7,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,420.0,18.0,180.0,2.1,240.0,2.9,3.0,28.0,16.0,15.0,152.0,7.0,45.0,3.0,107.0,7.1,3.1,1.0,15.0,0.0,0.0,0.0,106.2,,2024
172,Devin Singletary,NYG,RB,27,15,5,0,0,0,0,0,113,437,3.87,4,24,21,119,5.67,0,2,2,4,,,76.0,96.6,104.6,86.1,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,437.0,24.0,206.0,1.8,231.0,2.0,10.0,11.3,24.0,21.0,119.0,4.0,-59.0,-2.8,178.0,8.5,-2.8,1.0,21.0,1.0,4.2,2.0,52.6,,2024
176,Ty Johnson,BUF,RB,27,17,1,0,0,0,0,0,41,213,5.2,1,25,18,284,15.78,3,0,0,4,,,74.0,91.7,97.7,82.7,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,213.0,13.0,106.0,2.6,107.0,2.6,2.0,20.5,25.0,18.0,284.0,14.0,114.0,6.3,170.0,9.4,8.2,1.0,18.0,0.0,0.0,0.0,149.0,,2024
180,Jaleel McLaughlin,DEN,RB,24,16,5,0,0,0,0,0,113,496,4.39,1,27,24,76,3.17,2,1,1,3,,,73.0,97.2,101.2,85.2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,496.0,25.0,302.0,2.7,194.0,1.7,8.0,14.1,27.0,24.0,76.0,3.0,-91.0,-3.8,167.0,7.0,-3.8,1.0,24.0,0.0,0.0,0.0,103.9,,2024
191,Braelon Allen,NYJ,RB,20,17,2,0,0,0,0,0,92,334,3.63,2,27,19,148,7.79,1,0,0,3,,,66.0,85.2,91.2,75.7,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,334.0,22.0,143.0,1.6,191.0,2.1,4.0,23.0,27.0,19.0,148.0,8.0,-15.0,-0.8,163.0,8.6,-0.2,2.0,9.5,4.0,14.8,0.0,95.9,,2024
201,Gus Edwards,LAC,RB,29,11,6,0,0,0,0,0,101,365,3.61,4,5,3,6,2.0,0,0,0,4,,,61.0,64.1,67.1,62.6,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,365.0,17.0,125.0,1.2,240.0,2.4,9.0,11.2,5.0,3.0,6.0,0.0,-5.0,-1.7,11.0,3.7,-3.0,0.0,,0.0,0.0,0.0,64.6,,2024
203,Roschon Johnson,CHI,RB,23,14,0,0,0,0,0,0,55,150,2.73,6,20,16,104,6.5,0,0,0,6,,,61.0,77.4,83.4,69.4,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,150.0,17.0,80.0,1.5,70.0,1.3,0.0,,20.0,16.0,104.0,6.0,8.0,0.5,96.0,6.0,0.6,4.0,4.0,0.0,0.0,0.0,88.3,,2024
207,Sean Tucker,TAM,RB,23,17,0,0,0,0,0,0,50,308,6.16,2,12,9,109,12.11,1,1,0,3,,,60.0,68.7,74.7,64.2,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,308.0,17.0,179.0,3.6,129.0,2.6,5.0,10.0,12.0,9.0,109.0,6.0,4.0,0.4,105.0,11.7,0.6,1.0,9.0,0.0,0.0,0.0,130.2,,2024
209,Zack Moss,CIN,RB,27,8,6,0,0,0,0,0,74,242,3.27,2,27,23,187,8.13,1,2,1,3,,,59.0,81.9,88.9,70.4,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,242.0,13.0,166.0,2.2,76.0,1.0,4.0,18.5,27.0,23.0,187.0,11.0,-7.0,-0.3,194.0,8.4,0.1,3.0,7.7,1.0,3.7,0.0,107.9,,2024
211,Nick Chubb,CLE,RB,29,8,8,0,0,0,0,0,102,332,3.25,3,11,5,31,6.2,1,1,1,4,,,58.0,63.3,67.3,60.8,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,332.0,17.0,170.0,1.7,162.0,1.6,4.0,25.5,11.0,5.0,31.0,3.0,0.0,0.0,31.0,6.2,-0.5,0.0,,0.0,0.0,2.0,43.2,AP CPoY-8,2024
216,Jeremy McNichols,WAS,RB,29,17,1,0,0,0,0,0,55,261,4.75,4,12,9,27,3.0,0,0,0,4,1.0,,55.0,63.8,66.8,59.3,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,261.0,15.0,97.0,1.8,164.0,3.0,7.0,7.9,12.0,9.0,27.0,1.0,-6.0,-0.7,33.0,3.7,1.6,0.0,,0.0,0.0,0.0,77.1,,2024
219,Samaje Perine,KAN,RB,29,17,0,0,0,0,0,0,20,92,4.6,1,35,28,322,11.5,1,0,0,2,,,53.0,81.4,84.4,67.4,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,92.0,7.0,54.0,2.7,38.0,1.9,0.0,,35.0,28.0,322.0,15.0,9.0,0.3,313.0,11.2,0.3,3.0,9.3,1.0,2.9,0.0,114.5,,2024
220,Miles Sanders,CAR,RB,27,11,2,0,0,0,0,0,55,205,3.73,2,30,24,148,6.17,1,1,0,3,,,53.0,77.3,83.3,65.3,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,205.0,12.0,124.0,2.3,81.0,1.5,2.0,27.5,30.0,24.0,148.0,5.0,-2.0,-0.1,150.0,6.3,1.4,1.0,24.0,0.0,0.0,1.0,84.4,,2024
221,Raheem Mostert,MIA,RB,32,13,1,0,0,0,0,0,85,278,3.27,2,23,19,161,8.47,0,2,2,2,,,52.0,70.9,78.9,61.4,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,278.0,13.0,143.0,1.7,135.0,1.6,1.0,85.0,23.0,19.0,161.0,10.0,15.0,0.8,146.0,7.7,0.6,2.0,9.5,0.0,0.0,0.0,95.8,,2024
229,Kenneth Gainwell,PHI,RB,25,17,1,0,0,0,0,0,75,290,3.87,1,22,16,116,7.25,0,0,0,1,,,47.0,62.6,68.6,54.6,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,290.0,12.0,162.0,2.2,128.0,1.7,3.0,25.0,22.0,16.0,116.0,5.0,8.0,0.5,108.0,6.8,1.0,4.0,4.0,0.0,0.0,0.0,84.7,,2024
230,Ezekiel Elliott,DAL,RB,29,15,2,0,0,0,0,0,74,226,3.05,3,15,12,69,5.75,0,1,1,3,,,46.0,57.5,61.5,51.5,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,226.0,14.0,115.0,1.6,111.0,1.5,2.0,37.0,15.0,12.0,69.0,3.0,-28.0,-2.3,97.0,8.1,-1.8,1.0,12.0,0.0,0.0,0.0,85.8,,2024
236,Isiah Pacheco,KAN,RB,25,7,6,0,0,0,0,0,83,310,3.73,1,16,12,79,6.58,0,0,0,1,,,45.0,56.9,59.9,50.9,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,310.0,14.0,182.0,2.2,128.0,1.5,0.0,,16.0,12.0,79.0,4.0,-40.0,-3.3,119.0,9.9,-1.4,1.0,12.0,1.0,6.3,0.0,85.2,,2024
238,Audric Estime,DEN,RB,21,13,1,0,0,0,0,0,76,310,4.08,2,5,5,27,5.4,0,2,1,2,,,44.0,48.7,52.7,46.2,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,310.0,15.0,134.0,1.8,176.0,2.3,3.0,25.3,5.0,5.0,27.0,2.0,-10.0,-2.0,37.0,7.4,-2.0,0.0,,0.0,0.0,0.0,89.2,,2024
243,Dameon Pierce,HOU,RB,24,11,0,0,0,0,0,0,40,293,7.33,2,4,2,2,1.0,0,1,0,2,,,42.0,43.5,46.5,42.5,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,293.0,7.0,77.0,1.9,216.0,5.4,6.0,6.7,4.0,2.0,2.0,0.0,-3.0,-1.5,5.0,2.5,-1.3,1.0,2.0,0.0,0.0,0.0,56.2,,2024
244,Trey Benson,ARI,RB,21,13,1,0,0,0,0,0,63,291,4.62,1,6,6,59,9.83,0,1,0,1,,,41.0,47.0,50.0,44.0,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,291.0,16.0,157.0,2.5,134.0,2.1,4.0,15.8,6.0,6.0,59.0,3.0,-19.0,-3.2,78.0,13.0,-3.2,2.0,3.0,0.0,0.0,0.0,107.6,,2024
251,Emari Demercado,ARI,RB,25,13,0,0,0,0,0,0,24,223,9.29,1,20,16,104,6.5,0,0,0,1,,,39.0,54.7,60.7,46.7,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,223.0,8.0,86.0,3.6,137.0,5.7,3.0,8.0,20.0,16.0,104.0,3.0,9.0,0.6,95.0,5.9,1.3,1.0,16.0,0.0,0.0,0.0,88.3,,2024
255,Trey Sermon,IND,RB,25,17,3,0,0,0,0,0,56,159,2.84,2,19,16,99,6.19,0,0,0,2,,,38.0,53.8,56.8,45.8,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,159.0,14.0,75.0,1.3,84.0,1.5,3.0,18.7,19.0,16.0,99.0,3.0,0.0,0.0,99.0,6.2,0.3,1.0,16.0,1.0,5.3,0.0,88.4,,2024
259,Isaiah Davis,NYJ,RB,22,17,0,0,0,0,0,0,30,174,5.8,1,12,9,75,8.33,1,0,0,2,,,37.0,45.9,48.9,41.4,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,174.0,10.0,66.0,2.2,108.0,3.6,4.0,7.5,12.0,9.0,75.0,4.0,0.0,0.0,75.0,8.3,1.3,0.0,,1.0,8.3,0.0,118.4,,2024
261,Dare Ogunbowale,HOU,RB,30,17,1,0,0,0,0,0,30,112,3.73,0,28,19,198,10.42,1,0,0,1,,,37.0,56.0,62.0,46.5,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,112.0,5.0,70.0,2.3,42.0,1.4,1.0,30.0,28.0,19.0,198.0,8.0,30.0,1.6,168.0,8.8,1.7,0.0,,2.0,7.1,0.0,100.0,,2024
269,Tyler Goodson,IND,RB,24,16,0,0,0,0,0,0,32,153,4.78,1,15,11,61,5.55,1,0,0,2,,,33.0,44.4,47.4,38.9,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,153.0,6.0,93.0,2.9,60.0,1.9,0.0,,15.0,11.0,61.0,3.0,-6.0,-0.5,67.0,6.1,1.3,2.0,5.5,2.0,13.3,0.0,102.4,,2024
271,Christian McCaffrey,SFO,RB,28,4,4,0,0,0,0,0,50,202,4.04,0,19,15,146,9.73,0,1,1,0,,,33.0,47.8,54.8,40.3,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,202.0,12.0,116.0,2.3,86.0,1.7,3.0,16.7,19.0,15.0,146.0,6.0,48.0,3.2,98.0,6.5,3.2,1.0,15.0,0.0,0.0,1.0,76.8,,2024
276,Chris Brooks,GNB,RB,24,15,0,0,0,0,0,0,36,183,5.08,1,13,11,69,6.27,0,0,0,1,,,31.0,42.2,45.2,36.7,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,183.0,12.0,74.0,2.1,109.0,3.0,6.0,6.0,13.0,11.0,69.0,2.0,-26.0,-2.4,95.0,8.6,-1.7,1.0,11.0,1.0,7.7,0.0,88.8,,2024
280,Chris Rodriguez,WAS,RB,24,9,0,0,0,0,0,0,35,173,4.94,2,1,1,12,12.0,0,0,0,2,,,31.0,31.5,34.5,31.0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,173.0,10.0,62.0,1.8,111.0,3.2,1.0,35.0,1.0,1.0,12.0,1.0,1.0,1.0,11.0,11.0,1.0,0.0,,0.0,0.0,0.0,116.7,,2024
285,Hassan Haskins,LAC,RB,25,17,0,0,0,0,0,0,34,89,2.62,2,3,3,49,16.33,1,1,1,3,,,30.0,32.8,33.8,31.3,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,89.0,13.0,39.0,1.1,50.0,1.5,0.0,,3.0,3.0,49.0,2.0,7.0,2.3,42.0,14.0,2.3,0.0,,0.0,0.0,0.0,158.3,,2024
291,Kimani Vidal,LAC,RB,23,10,0,0,0,0,0,0,43,155,3.6,0,9,5,62,12.4,1,1,0,1,,,28.0,32.7,35.7,30.2,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,155.0,7.0,83.0,1.9,72.0,1.7,3.0,14.3,9.0,5.0,62.0,2.0,25.0,5.0,37.0,7.4,5.3,0.0,,3.0,33.3,0.0,114.1,,2024
292,Jamaal Williams,NOR,RB,29,14,1,0,0,0,0,0,48,164,3.42,1,11,9,57,6.33,0,0,0,1,,,28.0,37.1,40.1,32.6,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,164.0,11.0,92.0,1.9,72.0,1.5,0.0,,11.0,9.0,57.0,3.0,4.0,0.4,53.0,5.9,-1.3,0.0,,0.0,0.0,0.0,88.3,,2024
293,Blake Corum,LAR,RB,24,17,1,0,0,0,0,0,58,207,3.57,0,8,7,58,8.29,0,0,0,0,,,27.0,33.5,36.5,30.0,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,207.0,12.0,122.0,2.1,85.0,1.5,0.0,,8.0,7.0,58.0,5.0,-7.0,-1.0,65.0,9.3,-0.6,1.0,7.0,1.0,12.5,0.0,96.9,,2024
295,D'Onta Foreman,CLE,RB,28,11,3,0,0,0,0,0,71,232,3.27,0,8,6,54,9.0,0,2,1,0,,,27.0,32.6,36.6,29.6,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,232.0,10.0,131.0,1.8,101.0,1.4,0.0,,8.0,6.0,54.0,1.0,6.0,1.0,48.0,8.0,0.9,1.0,6.0,2.0,25.0,0.0,92.7,,2024
296,Patrick Taylor,SFO,RB,26,13,1,0,0,0,0,0,39,183,4.69,1,11,3,25,8.33,0,0,0,1,,,27.0,29.8,32.8,28.3,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,183.0,11.0,89.0,2.3,94.0,2.4,0.0,,11.0,3.0,25.0,2.0,6.0,2.0,19.0,6.3,3.1,0.0,,2.0,18.2,0.0,39.6,,2024
298,Cordarrelle Patterson,PIT,RB,33,13,1,0,0,0,0,0,32,135,4.22,0,14,12,80,6.67,1,1,1,1,,,26.0,37.5,41.5,31.5,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,135.0,7.0,46.0,1.4,89.0,2.8,3.0,10.7,14.0,12.0,80.0,5.0,24.0,2.0,56.0,4.7,3.0,1.0,12.0,0.0,0.0,1.0,84.5,,2024
300,Michael Carter,ARI,RB,25,3,1,0,0,0,0,0,35,131,3.74,1,11,11,57,5.18,0,0,0,1,,,25.0,35.8,38.8,30.3,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,131.0,9.0,81.0,2.3,50.0,1.4,1.0,35.0,11.0,11.0,57.0,2.0,-16.0,-1.5,73.0,6.6,-1.5,2.0,5.5,0.0,0.0,0.0,88.3,,2024
308,D'Ernest Johnson,JAX,RB,28,14,1,0,0,0,0,0,32,143,4.47,0,19,12,96,8.0,0,0,0,0,,,24.0,35.9,38.9,29.9,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,143.0,7.0,79.0,2.5,64.0,2.0,0.0,,19.0,12.0,96.0,3.0,-5.0,-0.4,101.0,8.4,0.4,0.0,,0.0,0.0,1.0,53.8,,2024
309,Kendre Miller,NOR,RB,22,6,2,0,0,0,0,0,39,148,3.79,1,8,5,33,6.6,0,0,0,1,,,24.0,29.1,32.1,26.6,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,148.0,11.0,55.0,1.4,93.0,2.4,6.0,6.5,8.0,5.0,33.0,2.0,0.0,0.0,33.0,6.6,0.4,0.0,,2.0,25.0,0.0,71.4,,2024
310,Jaylen Wright,MIA,RB,21,15,1,0,0,0,0,0,68,249,3.66,0,6,3,8,2.67,0,1,1,0,,,24.0,26.7,30.7,25.2,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,249.0,11.0,126.0,1.9,123.0,1.8,3.0,22.7,6.0,3.0,8.0,1.0,0.0,0.0,8.0,2.7,-1.0,1.0,3.0,1.0,16.7,0.0,56.2,,2024
313,Zamir White,LVR,RB,25,8,5,0,0,0,0,0,65,183,2.82,1,8,6,30,5.0,0,2,2,1,,,23.0,29.3,34.3,26.3,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,183.0,4.0,93.0,1.4,90.0,1.4,4.0,16.3,8.0,6.0,30.0,2.0,-20.0,-3.3,50.0,8.3,-3.1,2.0,3.0,1.0,12.5,0.0,80.2,,2024
314,Ty Chandler,MIN,RB,26,17,0,0,0,0,0,0,56,182,3.25,0,6,6,42,7.0,0,0,0,0,,,22.0,28.4,31.4,25.4,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,182.0,9.0,128.0,2.3,54.0,1.0,0.0,,6.0,6.0,42.0,2.0,-11.0,-1.8,53.0,8.8,-1.8,0.0,,0.0,0.0,0.0,95.8,,2024
316,Khalil Herbert,2TM,RB,26,14,1,0,0,0,0,0,36,130,3.61,1,11,10,25,2.5,0,1,0,1,,,22.0,31.5,34.5,26.5,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,130.0,10.0,74.0,2.1,56.0,1.6,0.0,,11.0,10.0,25.0,0.0,-19.0,-1.9,44.0,4.4,-2.1,0.0,,1.0,9.1,0.0,79.2,,2024
321,Sincere McCormick,LVR,RB,24,5,2,0,0,0,0,0,39,183,4.69,0,7,6,29,4.83,0,0,0,0,,,21.0,27.2,30.2,24.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,183.0,10.0,90.0,2.3,93.0,2.4,5.0,7.8,7.0,6.0,29.0,2.0,0.0,0.0,29.0,4.8,0.4,0.0,,0.0,0.0,0.0,83.9,,2024
323,Pierre Strong,CLE,RB,26,14,0,0,0,0,0,0,26,108,4.15,0,22,14,104,7.43,0,0,0,0,,,21.0,35.2,41.2,28.2,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,108.0,6.0,69.0,2.7,39.0,1.5,0.0,,22.0,14.0,104.0,3.0,-19.0,-1.4,123.0,8.8,0.3,2.0,7.0,2.0,9.1,0.0,74.8,,2024
329,Jamycal Hasty,NWE,RB,28,15,0,0,0,0,0,0,20,69,3.45,0,12,10,59,5.9,1,0,0,1,,,19.0,28.8,28.8,23.8,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,69.0,4.0,38.0,1.9,31.0,1.6,0.0,,12.0,10.0,59.0,2.0,-13.0,-1.3,72.0,7.2,-1.3,1.0,10.0,0.0,0.0,0.0,114.9,,2024
