Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
2,CeeDee Lamb,DAL,WR,24,17,17,0,0,0,0,0,14,113,8.07,2,181,135,1749,12.96,12,3,2,14,1.0,,268.0,403.2,411.2,335.7,131.0,1,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,113.0,6.0,73.0,5.2,40.0,2.9,6.0,2.3,181.0,135.0,1749.0,80.0,1069.0,7.9,680.0,5.0,9.5,11.0,12.3,6.0,3.3,1.0,124.3,"PB,AP-1,AP OPoY-3",2023
4,Tyreek Hill,MIA,WR,29,16,16,0,0,0,0,0,6,15,2.5,0,171,119,1799,15.12,13,1,1,13,,,257.0,376.4,380.4,316.9,120.0,2,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,2.0,-2.0,-0.3,17.0,2.8,1.0,6.0,171.0,119.0,1799.0,83.0,1147.0,9.6,652.0,5.5,10.8,12.0,9.9,12.0,7.0,5.0,117.1,"PB,AP-1,AP MVP-6,AP OPoY-2",2023
7,Amon-Ra St. Brown,DET,WR,24,16,16,0,0,0,0,0,4,24,6.0,0,164,119,1515,12.73,10,1,1,10,,,212.0,330.9,334.9,271.4,78.0,3,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,2.0,15.0,3.8,9.0,2.3,0.0,,164.0,119.0,1515.0,75.0,847.0,7.1,668.0,5.6,7.8,10.0,11.9,8.0,4.9,3.0,113.7,"PB,AP-1",2023
9,Mike Evans,TAM,WR,30,17,17,0,0,0,0,0,0,0,,0,136,79,1255,15.89,13,0,0,13,,,204.0,282.5,285.5,243.0,70.0,4,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,79.0,1255.0,54.0,933.0,11.8,322.0,4.1,14.0,2.0,39.5,7.0,5.1,3.0,111.6,"PB,AP-2",2023
14,Puka Nacua,LAR,WR,22,17,17,0,0,0,0,0,12,89,7.42,0,160,105,1486,14.15,6,1,0,6,,,194.0,298.5,301.5,246.0,60.0,5,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,89.0,5.0,62.0,5.2,27.0,2.3,2.0,6.0,160.0,105.0,1486.0,68.0,854.0,8.1,632.0,6.0,9.1,7.0,15.0,13.0,8.1,3.0,100.2,"PB,AP-2,AP ORoY-2",2023
15,D.J. Moore,CHI,WR,26,17,17,0,0,0,0,0,4,21,5.25,1,136,96,1364,14.21,8,1,1,9,,,191.0,286.5,290.5,238.5,58.0,6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,1.0,21.0,5.3,0.0,0.0,0.0,,136.0,96.0,1364.0,64.0,825.0,8.6,539.0,5.6,10.9,9.0,10.7,4.0,2.9,3.0,113.1,,2023
20,A.J. Brown,PHI,WR,26,17,17,0,0,0,0,0,0,0,,0,158,106,1456,13.74,7,2,2,7,,,184.0,289.6,294.6,236.6,51.0,8,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,106.0,1456.0,70.0,983.0,9.3,473.0,4.5,11.7,12.0,8.8,7.0,4.4,4.0,100.6,"PB,AP-2",2023
21,Deebo Samuel,SFO,WR,27,15,15,0,1,0,0,0,37,225,6.08,5,89,60,892,14.87,7,1,0,12,,,184.0,243.7,249.7,213.7,51.0,7,21.0,,,0.0,1.0,11.0,11.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.6,0.0,0.0,1.0,1.0,100.0,0.0,,3.0,-3.0,1.0,0.0,2.0,-3.0,0.0,0.0,37.0,225.0,13.0,140.0,3.8,85.0,2.3,4.0,9.3,89.0,60.0,892.0,34.0,365.0,6.1,527.0,8.8,6.6,13.0,4.6,2.0,2.2,2.0,116.9,,2023
23,Nico Collins,HOU,WR,24,15,10,0,0,0,0,0,1,7,7.0,0,109,80,1297,16.21,8,1,0,8,1.0,,180.0,260.4,263.4,220.4,48.0,9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,4.0,3.0,3.0,0.0,,109.0,80.0,1297.0,53.0,748.0,9.4,549.0,6.9,10.9,16.0,5.0,2.0,1.8,2.0,129.6,,2023
25,Brandon Aiyuk,SFO,WR,25,16,16,0,0,0,0,0,0,0,,0,105,75,1342,17.89,7,1,1,7,,,174.0,249.2,253.2,211.7,42.0,10,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,75.0,1342.0,61.0,960.0,12.8,382.0,5.1,13.8,2.0,37.5,2.0,1.9,3.0,124.0,AP-2,2023
27,Keenan Allen,LAC,WR,31,13,13,1,2,49,1,0,2,6,3.0,0,150,108,1243,11.51,7,2,1,7,,,171.0,278.9,282.9,224.9,39.0,11,27.0,,1.0,1.0,2.0,39.0,19.5,22.0,22.0,11.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,3.3,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,,150.0,108.0,1243.0,57.0,847.0,7.8,396.0,3.7,9.6,5.0,21.6,5.0,3.3,2.0,106.6,PB,2023
29,Stefon Diggs,BUF,WR,30,17,17,0,0,0,0,0,1,5,5.0,0,160,107,1183,11.06,8,2,1,8,1.0,,167.0,273.8,277.8,220.3,35.0,12,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,3.0,3.0,2.0,2.0,0.0,,160.0,107.0,1183.0,58.0,784.0,7.3,399.0,3.7,10.3,11.0,9.7,8.0,5.0,4.0,94.9,PB,2023
33,Ja'Marr Chase,CIN,WR,23,16,16,1,1,-7,0,0,3,-6,-2.0,0,145,100,1216,12.16,7,1,0,7,,,163.0,262.7,265.7,212.7,31.0,13,33.0,,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-15.0,1.0,-7.0,1.0,-8.0,0.0,0.0,3.0,-6.0,0.0,-8.0,-2.7,2.0,0.7,0.0,,145.0,100.0,1216.0,63.0,675.0,6.8,541.0,5.4,8.4,6.0,16.7,5.0,3.4,2.0,104.8,PB,2023
34,Davante Adams,LVR,WR,31,17,17,0,0,0,0,0,0,0,,0,175,103,1144,11.11,8,0,0,8,,,162.0,265.4,268.4,213.9,31.0,14,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,103.0,1144.0,59.0,808.0,7.8,336.0,3.3,10.9,2.0,51.5,8.0,4.6,6.0,79.3,,2023
39,D.K. Metcalf,SEA,WR,26,16,16,0,0,0,0,0,0,0,,0,119,66,1114,16.88,8,0,0,8,,,159.0,225.4,228.4,192.4,28.0,15,39.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,66.0,1114.0,52.0,747.0,11.3,367.0,5.6,12.8,7.0,9.4,7.0,5.9,4.0,95.7,PB,2023
42,Amari Cooper,CLE,WR,29,15,15,0,0,0,0,0,0,0,,0,128,72,1250,17.36,5,2,1,5,1.0,,155.0,227.0,231.0,191.0,24.0,16,42.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,72.0,1250.0,50.0,979.0,13.6,271.0,3.8,14.3,2.0,36.0,7.0,5.5,6.0,83.1,PB,2023
44,Calvin Ridley,JAX,WR,29,17,17,0,0,0,0,0,9,23,2.56,0,136,76,1016,13.37,8,1,0,8,1.0,,154.0,229.9,232.9,191.9,23.0,17,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,3.0,23.0,2.6,0.0,0.0,0.0,,136.0,76.0,1016.0,49.0,822.0,10.8,194.0,2.6,13.2,1.0,76.0,6.0,4.4,3.0,90.2,AP CPoY-7,2023
45,Jayden Reed,GNB,WR,23,16,13,0,0,0,0,0,11,119,10.82,2,94,64,793,12.39,8,2,0,10,1.0,,153.0,217.2,223.2,185.2,22.0,18,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,119.0,6.0,110.0,10.0,9.0,0.8,1.0,11.0,94.0,64.0,793.0,32.0,458.0,7.2,335.0,5.2,10.3,3.0,21.3,3.0,3.2,1.0,117.9,AP ORoY-6,2023
47,Jordan Addison,MIN,WR,21,17,14,0,0,0,0,0,1,2,2.0,0,108,70,911,13.01,10,0,0,10,,,151.0,221.3,224.3,186.3,21.0,19,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,108.0,70.0,911.0,38.0,649.0,9.3,262.0,3.7,12.5,4.0,17.5,3.0,2.8,8.0,91.2,,2023
49,DeAndre Hopkins,TEN,WR,31,17,16,0,1,0,0,0,2,9,4.5,0,137,75,1057,14.09,7,0,0,7,,,149.0,223.6,226.6,186.1,18.0,20,49.0,,,0.0,1.0,-1.0,-1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,3.3,1.0,0.0,1.0,1.0,50.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,2.0,5.0,2.5,0.0,,137.0,75.0,1057.0,48.0,834.0,11.1,223.0,3.0,14.1,4.0,18.8,4.0,2.9,6.0,78.6,,2023
51,Jakobi Meyers,LVR,WR,27,16,16,2,3,12,1,0,4,24,6.0,2,106,71,807,11.37,8,0,0,10,,,148.0,218.6,221.6,183.1,17.0,21,51.0,,,2.0,3.0,12.0,4.0,12.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,9.0,4.0,24.0,3.0,21.0,5.3,3.0,0.8,1.0,4.0,106.0,71.0,807.0,46.0,565.0,8.0,242.0,3.4,9.7,6.0,11.8,2.0,1.9,4.0,99.1,,2023
54,DeVonta Smith,PHI,WR,25,16,16,0,0,0,0,0,0,0,,0,112,81,1066,13.16,7,1,1,7,,,147.0,227.6,231.6,187.1,16.0,22,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,81.0,1066.0,47.0,772.0,9.5,294.0,3.6,12.1,4.0,20.3,5.0,4.5,3.0,111.7,,2023
55,George Pickens,PIT,WR,22,17,16,0,0,0,0,0,3,18,6.0,0,106,63,1140,18.1,5,3,0,5,,,146.0,208.8,211.8,177.3,15.0,23,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,2.0,13.0,4.3,5.0,1.7,1.0,3.0,106.0,63.0,1140.0,42.0,752.0,11.9,388.0,6.2,13.5,5.0,12.6,2.0,1.9,3.0,100.4,,2023
57,Chris Olave,NOR,WR,23,16,11,0,0,0,0,0,0,0,,0,138,87,1123,12.91,5,0,0,5,1.0,,144.0,231.3,234.3,187.8,14.0,24,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,87.0,1123.0,57.0,776.0,8.9,347.0,4.0,13.3,3.0,29.0,6.0,4.3,3.0,91.5,,2023
62,Michael Pittman Jr.,IND,WR,26,16,15,0,0,0,0,0,0,0,,0,156,109,1152,10.57,4,2,1,4,2.0,,141.0,250.2,254.2,195.7,11.0,25,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,109.0,1152.0,53.0,639.0,5.9,513.0,4.7,7.9,3.0,36.3,3.0,1.9,6.0,83.6,,2023
70,Justin Jefferson,MIN,WR,24,10,9,0,1,0,0,0,1,-12,-12.0,0,100,68,1074,15.79,5,1,1,5,,,134.0,202.2,206.2,168.2,5.0,26,70.0,,,0.0,1.0,20.0,20.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,3.2,1.0,0.0,1.0,1.0,100.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-12.0,0.0,-12.0,-12.0,0.0,0.0,0.0,,100.0,68.0,1074.0,51.0,814.0,12.0,260.0,3.8,12.6,2.0,34.0,1.0,1.0,3.0,107.7,,2023
72,Rashee Rice,KAN,WR,23,16,8,0,0,0,0,0,1,-3,-3.0,0,102,79,938,11.87,7,2,1,7,,,134.0,212.5,216.5,173.0,4.0,27,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,,102.0,79.0,938.0,44.0,285.0,3.6,653.0,8.3,4.8,3.0,26.3,8.0,7.8,1.0,123.7,AP ORoY-6,2023
74,Courtland Sutton,DEN,WR,28,16,14,0,0,0,0,0,0,0,,0,90,59,772,13.08,10,3,3,10,,,131.0,190.2,196.2,160.7,2.0,28,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,59.0,772.0,37.0,616.0,10.4,156.0,2.6,11.8,0.0,,6.0,6.7,2.0,120.2,,2023
75,Terry McLaurin,WAS,WR,28,17,17,0,0,0,0,0,0,0,,0,132,79,1002,12.68,4,0,0,5,,,130.0,209.2,212.2,169.7,1.0,29,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,79.0,1002.0,47.0,652.0,8.3,350.0,4.4,11.5,4.0,19.8,5.0,3.8,4.0,81.1,,2023
101,Zay Flowers,BAL,WR,23,16,16,0,0,0,0,0,8,56,7.0,1,108,77,858,11.14,5,0,0,6,1.0,,129.0,206.4,209.4,167.9,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,56.0,1.0,18.0,2.3,38.0,4.8,2.0,4.0,108.0,77.0,858.0,41.0,467.0,6.1,391.0,5.1,8.4,10.0,7.7,4.0,3.7,1.0,106.2,AP ORoY-6,2023
102,Adam Thielen,CAR,WR,33,17,17,0,0,0,0,0,1,6,6.0,0,137,103,1014,9.84,4,2,0,4,1.0,,128.0,231.0,234.0,179.5,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,2.0,2.0,4.0,4.0,0.0,,137.0,103.0,1014.0,56.0,669.0,6.5,345.0,3.3,7.5,2.0,51.5,7.0,5.1,1.0,102.3,,2023
103,Jaylen Waddle,MIA,WR,25,14,14,0,0,0,0,0,3,12,4.0,0,104,72,1014,14.08,4,0,0,4,,,127.0,198.6,201.6,162.6,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,1.0,12.0,4.0,0.0,0.0,0.0,,104.0,72.0,1014.0,47.0,593.0,8.2,421.0,5.8,10.1,6.0,12.0,4.0,3.8,3.0,101.2,,2023
104,Chris Godwin,TAM,WR,27,17,17,0,1,0,0,0,4,38,9.5,1,130,83,1024,12.34,2,0,0,3,1.0,,126.0,209.2,212.2,167.7,,33,,,,0.0,1.0,18.0,18.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,38.0,3.0,20.0,5.0,18.0,4.5,1.0,4.0,130.0,83.0,1024.0,53.0,639.0,7.7,385.0,4.6,9.0,2.0,41.5,5.0,3.8,3.0,83.6,,2023
107,Tyler Lockett,SEA,WR,31,17,17,0,0,0,0,0,0,0,,0,122,79,894,11.32,5,0,0,5,2.0,,123.0,202.4,205.4,162.9,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,79.0,894.0,47.0,684.0,8.7,210.0,2.7,10.8,1.0,79.0,5.0,4.1,4.0,86.6,,2023
110,Brandin Cooks,DAL,WR,30,16,15,0,0,0,0,0,5,35,7.0,0,81,54,657,12.17,8,1,0,8,1.0,,119.0,173.2,176.2,146.2,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,35.0,1.0,29.0,5.8,6.0,1.2,0.0,,81.0,54.0,657.0,38.0,532.0,9.9,125.0,2.3,13.2,0.0,,3.0,3.7,4.0,103.8,,2023
111,Tank Dell,HOU,WR,24,11,8,0,0,0,0,0,11,51,4.64,0,75,47,709,15.09,7,1,0,7,,,118.0,165.0,168.0,141.5,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,51.0,3.0,28.0,2.5,23.0,2.1,2.0,5.5,75.0,47.0,709.0,34.0,557.0,11.9,152.0,3.2,14.3,0.0,,4.0,5.3,2.0,113.7,,2023
112,Garrett Wilson,NYJ,WR,23,17,17,0,1,0,0,0,4,0,0.0,0,168,95,1042,10.97,3,2,2,3,,,118.0,213.2,218.2,165.7,,36,,,,0.0,1.0,10.0,10.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0,4.0,1.0,0.0,,168.0,95.0,1042.0,47.0,715.0,7.5,327.0,3.4,10.2,9.0,10.6,7.0,4.2,6.0,66.1,,2023
113,Gabriel Davis,BUF,WR,24,17,17,0,0,0,0,0,1,-2,-2.0,0,81,45,746,16.58,7,1,1,7,1.0,,116.0,161.4,165.4,138.9,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,,81.0,45.0,746.0,34.0,566.0,12.6,180.0,4.0,15.2,2.0,22.5,3.0,3.7,6.0,84.7,,2023
114,Romeo Doubs,GNB,WR,23,17,16,0,0,0,0,0,0,0,,0,96,59,674,11.42,8,1,0,8,,,115.0,174.4,177.4,144.9,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,59.0,674.0,41.0,540.0,9.2,134.0,2.3,11.7,1.0,59.0,6.0,6.3,3.0,97.3,,2023
116,Rashid Shaheed,NOR,WR,25,15,8,0,0,0,0,0,7,37,5.29,0,75,46,719,15.63,5,1,1,6,,,110.0,155.6,159.6,132.6,,40,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,37.0,1.0,30.0,4.3,7.0,1.0,1.0,7.0,75.0,46.0,719.0,27.0,568.0,12.3,151.0,3.3,14.6,3.0,15.3,2.0,2.7,3.0,98.7,"PB,AP-1",2023
120,Cooper Kupp,LAR,WR,30,12,12,0,0,0,0,0,1,-3,-3.0,0,95,59,737,12.49,5,0,0,5,1.0,,105.0,164.4,167.4,134.9,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,,95.0,59.0,737.0,33.0,415.0,7.0,322.0,5.5,8.3,5.0,11.8,4.0,4.2,3.0,90.5,,2023
121,Drake London,ATL,WR,22,16,16,1,1,22,0,0,0,0,,0,110,69,905,13.12,2,0,0,2,1.0,,105.0,174.4,177.4,139.9,,42,,,,1.0,1.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.1,0.0,1.0,0.0,1.0,100.0,0.0,,1.0,22.0,1.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,110.0,69.0,905.0,45.0,717.0,10.4,188.0,2.7,11.5,2.0,34.5,4.0,3.6,4.0,79.5,,2023
124,Diontae Johnson,PIT,WR,27,13,11,0,0,0,0,0,0,0,,0,87,51,717,14.06,5,1,0,5,,,102.0,152.7,155.7,127.2,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,51.0,717.0,37.0,456.0,8.9,261.0,5.1,12.7,4.0,12.8,2.0,2.3,1.0,99.6,,2023
128,Darius Slayton,NYG,WR,26,17,13,0,0,0,0,0,0,0,,0,79,50,770,15.4,4,0,0,4,,,101.0,151.0,154.0,126.0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,50.0,770.0,29.0,472.0,9.4,298.0,6.0,12.2,5.0,10.0,3.0,3.8,2.0,101.8,,2023
130,Tee Higgins,CIN,WR,24,12,11,0,0,0,0,0,0,0,,0,76,42,656,15.62,5,0,0,5,,,96.0,137.6,140.6,116.6,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,42.0,656.0,33.0,421.0,10.0,235.0,5.6,12.8,0.0,,7.0,9.2,1.0,100.5,,2023
131,Curtis Samuel,WAS,WR,27,16,13,0,0,0,0,0,7,39,5.57,1,91,62,613,9.89,4,0,0,5,,,95.0,157.2,160.2,126.2,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,39.0,4.0,18.0,2.6,21.0,3.0,0.0,,91.0,62.0,613.0,26.0,353.0,5.7,260.0,4.2,6.6,4.0,15.5,2.0,2.2,4.0,83.3,,2023
134,Christian Kirk,JAX,WR,27,12,12,1,2,-1,0,0,1,6,6.0,0,85,57,787,13.81,3,2,2,3,,,93.0,150.3,155.3,121.8,,47,,,,1.0,2.0,25.0,12.5,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,2.9,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,,85.0,57.0,787.0,34.0,540.0,9.5,247.0,4.3,9.9,3.0,19.0,4.0,4.7,2.0,98.5,,2023
135,Josh Downs,IND,WR,22,17,9,0,0,0,0,0,0,0,,0,98,68,771,11.34,2,0,0,2,,,89.0,157.1,160.1,123.1,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,68.0,771.0,30.0,400.0,5.9,371.0,5.5,7.2,2.0,34.0,5.0,5.1,1.0,95.2,,2023
136,Josh Reynolds,DET,WR,28,17,13,0,0,0,0,0,0,0,,0,64,40,608,15.2,5,1,1,5,,,89.0,128.8,132.8,108.8,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,40.0,608.0,32.0,435.0,10.9,173.0,4.3,10.1,2.0,20.0,4.0,6.3,1.0,113.3,,2023
137,Jerry Jeudy,DEN,WR,24,16,11,0,0,0,0,0,0,0,,0,87,54,758,14.04,2,1,0,2,,,88.0,141.8,144.8,114.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,54.0,758.0,28.0,435.0,8.1,323.0,6.0,12.7,4.0,13.5,2.0,2.3,3.0,83.4,,2023
138,Jaxon Smith-Njigba,SEA,WR,21,17,3,0,0,0,0,0,0,0,,0,93,63,628,9.97,4,0,0,4,,,87.0,149.8,152.8,118.3,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,63.0,628.0,29.0,262.0,4.2,366.0,5.8,6.1,3.0,21.0,10.0,10.8,2.0,92.0,,2023
141,Marquise Brown,ARI,WR,26,14,14,0,0,0,0,0,2,23,11.5,0,101,51,574,11.25,4,0,0,4,,,84.0,134.7,137.7,109.2,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,1.0,20.0,10.0,3.0,1.5,0.0,,101.0,51.0,574.0,32.0,410.0,8.0,164.0,3.2,11.9,2.0,25.5,4.0,4.0,2.0,72.8,,2023
143,DJ Chark,CAR,WR,27,15,11,0,0,0,0,0,0,0,,0,66,35,525,15.0,5,2,1,5,,,81.0,115.5,119.5,98.0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,35.0,525.0,22.0,441.0,12.6,84.0,2.4,15.4,1.0,35.0,4.0,6.1,0.0,104.7,,2023
145,Dontayvion Wicks,GNB,WR,22,15,6,1,1,14,0,0,1,1,1.0,0,58,39,581,14.9,4,3,1,4,,,81.0,119.8,123.8,100.3,,53,,,,1.0,1.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,58.0,39.0,581.0,29.0,371.0,9.5,210.0,5.4,10.1,5.0,7.8,3.0,5.2,1.0,115.7,,2023
150,Tyler Boyd,CIN,WR,29,17,13,0,1,0,0,1,2,11,5.5,0,98,67,667,9.96,2,0,0,2,,,78.0,144.8,148.8,112.3,,55,,,,0.0,1.0,-8.0,-8.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.1,1.0,0.0,1.0,1.0,100.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,11.0,5.5,0.0,0.0,0.0,,98.0,67.0,667.0,28.0,388.0,5.8,279.0,4.2,6.5,2.0,33.5,5.0,5.1,4.0,77.2,,2023
