Player,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,Year,SelectedToProBowl,FirstTeamAllPro,Team_3TM,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
Gerald Everett,TE,29,15,12,0,0,0,0,0,3,10,3.33,0,70,51,411,8.06,3,3,0,3,,,60.0,111.1,114.1,85.6,,25,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chigoziem Okonkwo,TE,24,17,11,0,0,0,0,0,2,6,3.0,0,77,54,528,9.78,1,0,0,1,,,59.0,113.4,116.4,86.4,,26,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Donald Parham,TE,26,14,8,0,0,0,0,0,0,0,,0,41,27,285,10.56,4,0,0,4,,,53.0,79.5,82.5,66.0,,27,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tucker Kraft,TE,23,17,8,0,0,0,0,0,0,0,,0,40,31,355,11.45,2,0,0,2,,,48.0,78.5,81.5,63.0,,28,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pat Freiermuth,TE,25,12,9,0,0,0,0,0,0,0,,0,47,32,308,9.63,2,0,0,2,1.0,,45.0,76.8,79.8,60.8,,29,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Michael Mayer,TE,22,14,12,0,0,0,0,0,0,0,,0,40,27,304,11.26,2,0,0,2,1.0,,44.0,71.4,74.4,57.9,,30,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kylen Granson,TE,25,15,7,0,0,0,0,0,1,2,2.0,0,50,30,368,12.27,1,0,0,1,,,43.0,73.0,76.0,58.0,,31,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Noah Gray,TE,24,17,10,0,0,0,0,0,1,1,1.0,0,41,28,305,10.89,2,0,0,2,,,43.0,70.6,73.6,56.6,,32,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Noah Fant,TE,26,17,17,0,0,0,0,0,0,0,,0,43,32,414,12.94,0,0,0,0,,,41.0,73.4,76.4,57.4,,33,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tanner Hudson,TE,29,12,1,0,0,0,0,0,0,0,,0,50,39,352,9.03,1,0,0,1,,,41.0,80.2,83.2,60.7,,34,,2023,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luke Musgrave,TE,23,11,9,0,0,0,0,0,0,0,,0,46,34,352,10.35,1,0,0,1,,,41.0,75.2,78.2,58.2,,35,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adam Trautman,TE,26,17,12,0,0,0,0,0,0,0,,0,35,22,204,9.27,3,0,0,3,,,38.0,60.4,63.4,49.4,,36,,2023,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Colby Parkinson,TE,24,17,1,0,0,0,0,0,0,0,,0,34,25,247,9.88,2,0,0,2,,,37.0,61.7,64.7,49.2,,38,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Durham Smythe,TE,28,16,14,0,0,0,0,0,0,0,,0,43,35,366,10.46,0,0,0,0,,,37.0,71.6,74.6,54.1,,39,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tommy Tremble,TE,23,16,8,0,0,0,0,0,0,0,,0,32,23,194,8.43,3,0,0,3,,,37.0,60.4,63.4,48.9,,37,,2023,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mo Alie-Cox,TE,30,17,7,0,0,0,0,0,0,0,,0,22,13,161,12.38,3,0,0,3,1.0,,36.0,49.1,52.1,42.6,,41,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mike Gesicki,TE,28,17,10,0,0,0,0,0,0,0,,0,45,29,244,8.41,2,0,0,2,,,36.0,65.4,68.4,50.9,,40,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Brevin Jordan,TE,23,14,6,0,0,0,0,0,0,0,,0,21,17,219,12.88,2,0,0,2,,,34.0,50.9,53.9,42.4,,42,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dawson Knox,TE,27,12,11,0,0,0,0,0,0,0,,0,36,22,186,8.45,2,0,0,2,1.0,,33.0,54.6,57.6,43.6,,43,,2023,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josh Oliver,TE,26,17,14,0,0,0,0,0,0,0,,0,28,22,213,9.68,2,1,1,2,,,31.0,53.3,57.3,42.3,,44,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jimmy Graham,TE,37,13,2,0,0,0,0,0,0,0,,0,7,6,39,6.5,4,0,0,4,,,28.0,33.9,33.9,30.9,,46,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Drew Sample,TE,27,17,10,0,0,0,0,0,0,0,,0,27,22,163,7.41,2,0,0,2,,,28.0,50.3,53.3,39.3,,45,,2023,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andrew Ogletree,TE,25,12,9,0,0,0,0,0,0,0,,0,21,9,147,16.33,2,0,0,2,,,27.0,35.7,38.7,31.2,,47,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Bellinger,TE,23,17,13,0,0,0,0,0,0,0,,0,28,25,255,10.2,0,0,0,0,,,26.0,50.5,53.5,38.0,,48,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Pharaoh Brown,TE,29,17,11,0,0,0,0,0,0,0,,0,15,13,208,16.0,1,1,1,1,,,25.0,37.8,41.8,31.3,,51,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Harrison Bryant,TE,25,17,9,0,0,0,0,0,5,8,1.6,0,20,13,81,6.23,3,1,1,3,,,25.0,37.9,38.9,31.4,,50,,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zach Ertz,TE,33,7,7,0,0,0,0,0,0,0,,0,43,27,187,6.93,1,0,0,1,,,25.0,51.7,54.7,38.2,,52,,2023,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Foster Moreau,TE,26,15,10,0,0,0,0,0,0,0,,0,25,21,193,9.19,1,0,0,1,,,25.0,46.3,49.3,35.8,,49,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Hayden Hurst,TE,30,9,8,0,0,0,0,0,0,0,,0,32,18,184,10.22,1,0,0,1,,,24.0,42.4,45.4,33.4,,53,,2023,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Will Dissly,TE,27,16,14,0,0,0,0,0,0,0,,0,22,17,172,10.12,1,0,0,1,,,23.0,40.2,43.2,31.7,,55,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Austin Hooper,TE,29,17,9,0,0,0,0,0,0,0,,0,31,25,234,9.36,0,0,0,0,,,23.0,48.4,51.4,35.9,,54,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Johnny Mundt,TE,29,17,0,0,0,0,0,0,0,0,,0,23,17,172,10.12,1,0,0,1,,,23.0,40.2,43.2,31.7,,56,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Elijah Higgins,TE,23,11,2,0,0,0,0,0,0,0,,0,19,14,163,11.64,1,0,0,1,,,22.0,36.3,39.3,29.3,,57,,2023,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stone Smartt,TE,25,16,3,0,0,0,0,0,0,0,,0,21,11,155,14.09,1,0,0,1,,,22.0,32.5,35.5,27.0,,58,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Will Mallory,TE,24,12,2,0,0,0,0,0,0,0,,0,26,18,207,11.5,0,1,0,0,,,21.0,38.7,41.7,29.7,,59,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luke Schoonmaker,TE,25,17,0,0,0,0,0,0,0,0,,0,15,8,65,8.13,2,0,0,2,,,19.0,26.5,26.5,22.5,,60,,2023,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Connor Heyward,TE,24,17,7,0,1,0,0,0,1,0,0.0,0,34,23,167,7.26,0,0,0,0,,,17.0,39.7,42.7,28.2,,62,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MyCole Pruitt,TE,31,17,8,0,0,0,0,0,0,0,,0,12,9,110,12.22,1,1,0,1,,,17.0,26.0,29.0,21.5,,61,,2023,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Davis Allen,TE,22,15,1,0,0,0,0,0,0,0,,0,11,10,95,9.5,1,0,0,1,,,16.0,25.5,25.5,20.5,,63,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luke Farrell,TE,26,17,8,0,0,0,0,0,0,0,,0,15,13,155,11.92,0,0,0,0,,,16.0,28.5,31.5,22.0,,64,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucas Krull,TE,25,7,2,0,0,0,0,0,0,0,,0,14,8,95,11.88,1,0,0,1,,,16.0,23.5,23.5,19.5,,65,,2023,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Irv Smith Jr.,TE,25,12,6,0,0,0,0,0,0,0,,0,26,18,115,6.39,1,1,1,1,,,16.0,33.5,37.5,24.5,,66,,2023,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
John Bates,TE,26,17,4,0,0,0,0,0,0,0,,0,28,19,151,7.95,0,0,0,0,,,15.0,34.1,37.1,24.6,,68,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Charlie Kolar,TE,24,15,3,0,0,0,0,0,0,0,,0,9,7,87,12.43,1,0,0,1,,,15.0,21.7,21.7,18.2,,71,,2023,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeremy Ruckert,TE,23,15,6,0,0,0,0,0,0,0,,0,22,16,151,9.44,0,0,0,0,,,15.0,31.1,34.1,23.1,,69,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Josh Whyle,TE,24,11,3,0,0,0,0,0,0,0,,0,15,9,94,10.44,1,0,0,1,,,15.0,24.4,24.4,19.9,,67,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Brock Wright,TE,25,14,4,0,0,0,0,0,0,0,,0,14,13,91,7.0,1,0,0,1,,,15.0,28.1,28.1,21.6,,70,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jordan Akins,TE,31,17,4,0,0,0,0,0,0,0,,0,23,15,132,8.8,0,0,0,0,,,13.0,28.2,31.2,20.7,,72,,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stephen Sullivan,TE,27,11,0,0,0,0,0,0,0,0,,0,24,12,125,10.42,0,0,0,0,,,13.0,24.5,27.5,18.5,,73,,2023,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cole Turner,TE,23,12,1,0,0,0,0,0,0,0,,0,15,11,120,10.91,0,0,0,0,,,12.0,23.0,26.0,17.5,,74,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
C.J. Uzomah,TE,30,12,8,0,0,0,0,0,0,0,,0,12,8,58,7.25,1,0,0,1,,,12.0,19.8,19.8,15.8,,75,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Robert Tonyan,TE,29,17,6,0,0,0,0,0,0,0,,0,17,11,112,10.18,0,0,0,0,,,11.0,22.2,25.2,16.7,,76,,2023,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lawrence Cager,TE,26,11,0,0,0,0,0,0,0,0,,0,5,4,36,9.0,1,0,0,1,,,10.0,13.6,13.6,11.6,,77,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Brenton Strange,TE,23,14,4,0,0,0,0,0,0,0,,0,9,5,35,7.0,1,0,0,1,,,10.0,14.5,14.5,12.0,,78,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcedes Lewis,TE,39,17,4,0,0,0,0,0,0,0,,0,5,4,29,7.25,1,0,0,1,,,9.0,12.9,12.9,10.9,,80,,2023,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quintin Morris,TE,24,15,0,0,0,0,0,0,0,0,,0,3,2,26,13.0,1,0,0,1,,,9.0,10.6,10.6,9.6,,81,,2023,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Geoff Swaim,TE,30,14,8,0,0,0,0,0,0,0,,0,11,10,94,9.4,0,0,0,0,,,9.0,19.4,19.4,14.4,,79,,2023,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brycen Hopkins,TE,26,15,0,0,0,0,0,0,0,0,,0,7,5,78,15.6,0,0,0,0,,,8.0,12.8,12.8,10.3,,83,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ben Sims,TE,23,17,1,0,0,0,0,0,0,0,,0,6,4,21,5.25,1,0,0,1,,,8.0,12.1,12.1,10.1,,82,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Blake Bell,TE,32,17,3,0,0,0,0,0,0,0,,0,9,5,26,5.2,1,1,1,1,,,7.0,11.6,12.6,9.1,,84,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josiah Deguara,TE,26,15,4,0,0,0,0,0,0,0,,0,8,8,65,8.13,0,0,0,0,,,7.0,14.5,14.5,10.5,,85,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Payne Durham,TE,23,13,2,0,0,0,0,0,0,0,,0,7,5,58,11.6,0,0,0,0,,,6.0,10.8,10.8,8.3,,88,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ko Kieft,TE,25,16,6,0,0,0,0,0,0,0,,0,5,1,2,2.0,1,0,0,1,,,6.0,7.2,7.2,6.7,,86,,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
